날짜,광어_대,광어_중,광어_소,d광어_대,d광어_중,d광어_소
2019-09-24,14324.0,11255.0,8075.0,0.07626418213,-0.02486570785,-0.1960374353
2019-09-25,19382.0,13239.0,12049.0,0.3531136554,0.1762772101,0.4921362229
2019-09-26,20000.0,12453.0,10547.0,0.03188525436,-0.05937004305,-0.1246576479
2019-09-27,12538.0,11390.0,9693.0,-0.3731,-0.0853609572,-0.0809708922
2019-09-30,20000.0,15357.0,10770.0,0.5951507417,0.3482879719,0.1111111111
2019-10-01,12432.0,11197.0,10079.0,-0.3784,-0.2708862408,-0.06415970288
2019-10-02,12406.0,10802.0,10103.0,-0.002091377091,-0.03527730642,0.00238118861
2019-10-04,12330.0,10961.0,10435.0,-0.006126068032,0.01471949639,0.03286152628
2019-10-07,12829.0,11199.0,10189.0,0.0404703974,0.02171334732,-0.02357450886
2019-10-08,12829.0,11199.0,10189.0,0.0,0.0,0.0
2019-10-10,12517.0,10247.0,9892.0,-0.02431990023,-0.08500758996,-0.02914908234
2019-10-11,13795.0,11203.0,6948.0,0.1021011424,0.09329559871,-0.2976142337
2019-10-14,12588.0,9199.0,5507.0,-0.08749546937,-0.178880657,-0.2073978123
2019-10-15,13059.0,10796.0,9982.0,0.03741658723,0.1736058267,0.8126021427
2019-10-16,13059.0,10796.0,9982.0,0.0,0.0,0.0
2019-10-17,12049.0,10094.0,9604.0,-0.07734129719,-0.06502408299,-0.03786816269
2019-10-18,15022.0,11576.0,10000.0,0.2467424683,0.146819893,0.04123281966
2019-10-21,11111.0,10320.0,9836.0,-0.2603514845,-0.1085003455,-0.0164
2019-10-22,12466.0,10267.0,9910.0,0.1219512195,-0.005135658915,0.007523383489
2019-10-23,14035.0,11122.0,10037.0,0.1258623456,0.083276517,0.01281533804
2019-10-24,12606.0,10580.0,9870.0,-0.1018168864,-0.0487322424,-0.01663843778
2019-10-25,12457.0,10378.0,9903.0,-0.01181976836,-0.0190926276,0.003343465046
2019-10-28,12457.0,10378.0,9903.0,0.0,0.0,0.0
2019-10-29,12278.0,10444.0,10000.0,-0.01436943084,0.006359606861,0.009795011613
2019-10-30,12278.0,10444.0,10000.0,0.0,0.0,0.0
2019-10-31,12410.0,11283.0,10110.0,0.01075093663,0.08033320567,0.011
2019-11-01,12410.0,11283.0,10110.0,0.0,0.0,0.0
2019-11-04,11389.0,10032.0,9917.0,-0.082272361,-0.1108747673,-0.01909000989
2019-11-05,13892.0,11156.0,9110.0,0.2197734656,0.1120414673,-0.08137541595
2019-11-06,13123.0,10000.0,9106.0,-0.05535560035,-0.1036213697,-0.0004390779363
2019-11-07,10355.0,9551.0,6494.0,-0.2109273794,-0.0449,-0.2868438392
2019-11-08,12037.0,10746.0,9645.0,0.162433607,0.1251177887,0.4852171235
2019-11-11,10834.0,10013.0,9123.0,-0.09994184597,-0.06821142751,-0.05412130638
2019-11-12,11961.0,10642.0,10000.0,0.1040243677,0.06281833616,0.09613065877
2019-11-13,11485.0,10965.0,10304.0,-0.03979600368,0.0303514377,0.0304
2019-11-14,11485.0,10965.0,10304.0,0.0,0.0,0.0
2019-11-15,15080.0,10361.0,9984.0,0.3130169787,-0.05508435933,-0.03105590062
2019-11-18,12312.0,10176.0,10000.0,-0.1835543767,-0.01785541936,0.001602564103
2019-11-19,11036.0,10010.0,9849.0,-0.1036387264,-0.01631289308,-0.0151
2019-11-20,14548.0,10208.0,9972.0,0.3182312432,0.01978021978,0.01248857752
2019-11-21,10745.0,10084.0,9767.0,-0.2614105032,-0.01214733542,-0.02055756117
2019-11-22,10914.0,10222.0,10000.0,0.0157282457,0.01368504562,0.0238558411
2019-11-25,12271.0,10224.0,9630.0,0.1243357156,0.0001956564273,-0.037
2019-11-26,10784.0,10078.0,9661.0,-0.1211800179,-0.0142801252,0.003219106957
2019-11-27,10535.0,9931.0,7929.0,-0.02308976261,-0.01458622743,-0.1792775075
2019-11-28,17603.0,10093.0,7999.0,0.6709065021,0.01631255664,0.008828351621
2019-11-29,17603.0,10093.0,7999.0,0.0,0.0,0.0
2019-12-02,12379.0,10022.0,8943.0,-0.2967675964,-0.007034578421,0.1180147518
2019-12-03,11119.0,10000.0,9348.0,-0.1017852815,-0.002195170625,0.0452868165
2019-12-04,10278.0,9866.0,9500.0,-0.07563629823,-0.0134,0.0162601626
2019-12-05,10120.0,10000.0,9431.0,-0.01537264059,0.01358199878,-0.007263157895
2019-12-06,11243.0,10335.0,9569.0,0.1109683794,0.0335,0.01463259463
2019-12-09,11101.0,9824.0,9298.0,-0.01263008094,-0.04944363812,-0.02832061866
2019-12-10,10780.0,10000.0,7591.0,-0.02891631385,0.01791530945,-0.1835878684
2019-12-11,13435.0,10000.0,9537.0,0.2462894249,0.0,0.2563562113
2019-12-12,10186.0,9882.0,9377.0,-0.2418310383,-0.0118,-0.01677676418
2019-12-13,10125.0,9373.0,9000.0,-0.00598861182,-0.05150779194,-0.04020475632
2019-12-16,10460.0,9871.0,9479.0,0.03308641975,0.05313133468,0.05322222222
2019-12-17,12647.0,10226.0,10000.0,0.209082218,0.03596393476,0.05496360376
2019-12-18,10473.0,10012.0,9709.0,-0.1718984739,-0.0209270487,-0.0291
2019-12-19,10949.0,9913.0,9408.0,0.04545020529,-0.009888134239,-0.03100216294
2019-12-20,10143.0,9877.0,9500.0,-0.07361402868,-0.003631594875,0.009778911565
2019-12-23,10533.0,9907.0,9369.0,0.03845016267,0.003037359522,-0.01378947368
2019-12-24,19699.0,11063.0,9618.0,0.8702174119,0.1166851721,0.02657700929
2019-12-26,11079.0,9815.0,9500.0,-0.4375856642,-0.1128084606,-0.01226866292
2019-12-27,10220.0,9559.0,9242.0,-0.07753407347,-0.02608252674,-0.02715789474
2019-12-30,10220.0,9559.0,9242.0,0.0,0.0,0.0
2019-12-31,12124.0,10022.0,9242.0,0.1863013699,0.04843602887,0.0
2020-01-02,12124.0,10022.0,9242.0,0.0,0.0,0.0
2020-01-03,10699.0,10317.0,10000.0,-0.1175354668,0.02943524247,0.08201687946
2020-01-06,10578.0,10000.0,10000.0,-0.01130946817,-0.03072598624,0.0
2020-01-07,13379.0,10511.0,9984.0,0.2647948573,0.0511,-0.0016
2020-01-08,12273.0,10000.0,9686.0,-0.08266686598,-0.0486157359,-0.02984775641
2020-01-09,10371.0,10000.0,9588.0,-0.1549743339,0.0,-0.01011769564
2020-01-10,12794.0,10692.0,9740.0,0.2336322438,0.0692,0.01585314977
2020-01-13,10251.0,9990.0,9227.0,-0.1987650461,-0.06565656566,-0.05266940452
2020-01-14,11212.0,10008.0,9485.0,0.09374695152,0.001801801802,0.02796141758
2020-01-15,10300.0,10000.0,9697.0,-0.08134141991,-0.0007993605116,0.02235108065
2020-01-16,10300.0,10000.0,9697.0,0.0,0.0,0.0
2020-01-17,11465.0,9810.0,9500.0,0.1131067961,-0.019,-0.02031556151
2020-01-20,11465.0,9810.0,9500.0,0.0,0.0,0.0
2020-01-21,10512.0,9779.0,8984.0,-0.08312254688,-0.003160040775,-0.05431578947
2020-01-22,11559.0,9903.0,8909.0,0.09960045662,0.01268023315,-0.008348174533
2020-01-23,10087.0,9943.0,9500.0,-0.1273466563,0.004039180046,0.06633741161
2020-01-28,10172.0,10000.0,9766.0,0.008426687816,0.005732676255,0.028
2020-01-29,10172.0,10000.0,9766.0,0.0,0.0,0.0
2020-01-30,11548.0,10328.0,9714.0,0.1352732993,0.0328,-0.005324595536
2020-01-31,12215.0,10180.0,9804.0,0.05775891929,-0.01432997676,0.009264978382
2020-02-03,10314.0,10018.0,9620.0,-0.1556283258,-0.01591355599,-0.01876784986
2020-02-04,10200.0,9009.0,5017.0,-0.01105293775,-0.1007187063,-0.4784823285
2020-02-05,11872.0,10000.0,9910.0,0.1639215686,0.11000111,0.9752840343
2020-02-06,10000.0,9970.0,9500.0,-0.1576819407,-0.003,-0.04137235116
2020-02-07,11459.0,10000.0,9541.0,0.1459,0.003009027081,0.004315789474
2020-02-10,10000.0,9907.0,7561.0,-0.1273235012,-0.0093,-0.2075254166
2020-02-11,10205.0,9896.0,9500.0,0.0205,-0.001110326032,0.2564475598
2020-02-12,10011.0,10000.0,9387.0,-0.01901028907,0.01050929669,-0.01189473684
2020-02-13,10000.0,9824.0,9500.0,-0.00109879133,-0.0176,0.01203792479
2020-02-14,10031.0,9969.0,9500.0,0.0031,0.01475977199,0.0
2020-02-17,10999.0,10000.0,9653.0,0.09650084737,0.003109639884,0.01610526316
2020-02-18,10000.0,10000.0,10000.0,-0.09082643877,0.0,0.03594737387
2020-02-19,11097.0,10000.0,8722.0,0.1097,0.0,-0.1278
2020-02-20,11097.0,10000.0,8722.0,0.0,0.0,0.0
2020-02-21,10044.0,10000.0,9711.0,-0.09489051095,0.0,0.113391424
2020-02-24,11043.0,10000.0,9625.0,0.09946236559,0.0,-0.008855936567
2020-02-25,13839.0,9883.0,9500.0,0.2531920674,-0.0117,-0.01298701299
2020-02-26,10991.0,9369.0,8353.0,-0.2057952164,-0.05200849944,-0.1207368421
2020-02-27,12424.0,9344.0,8034.0,0.1303794013,-0.002668374426,-0.0381898719
2020-02-28,10000.0,10000.0,9730.0,-0.195106246,0.07020547945,0.211102813
2020-03-02,10000.0,10000.0,9730.0,0.0,0.0,0.0
2020-03-03,10204.0,10000.0,9479.0,0.0204,0.0,-0.02579650565
2020-03-04,10063.0,10000.0,9766.0,-0.01381811054,0.0,0.03027745543
2020-03-05,10069.0,10000.0,9575.0,0.0005962436649,0.0,-0.01955764899
2020-03-06,10172.0,10000.0,9762.0,0.01022941702,0.0,0.01953002611
2020-03-09,10208.0,10000.0,9508.0,0.003539127015,0.0,-0.02601925835
2020-03-10,10729.0,10091.0,9962.0,0.05103840125,0.0091,0.04774926378
2020-03-11,10945.0,10000.0,9687.0,0.02013235157,-0.009017936775,-0.02760489861
2020-03-12,10000.0,9873.0,9500.0,-0.08634079488,-0.0127,-0.01930422215
2020-03-13,11126.0,10000.0,9827.0,0.1126,0.01286336473,0.03442105263
2020-03-16,10302.0,10000.0,9555.0,-0.07406075858,0.0,-0.027678844
2020-03-17,10572.0,10192.0,9771.0,0.0262085032,0.0192,0.02260596546
2020-03-18,10000.0,10000.0,9332.0,-0.0541051835,-0.01883830455,-0.04492887115
2020-03-19,10000.0,10000.0,9503.0,0.0,0.0,0.01832404629
2020-03-20,10010.0,10000.0,9559.0,0.001,0.0,0.005892875934
2020-03-23,11566.0,10166.0,8766.0,0.1554445554,0.0166,-0.08295846846
2020-03-24,10776.0,10025.0,9879.0,-0.06830364863,-0.01386976195,0.1269678303
2020-03-25,13852.0,10088.0,9577.0,0.2854491463,0.006284289277,-0.03056989574
2020-03-26,10081.0,10000.0,9748.0,-0.2722350563,-0.008723235527,0.01785527827
2020-03-27,11549.0,9835.0,8902.0,0.1456204742,-0.0165,-0.08678703324
2020-03-30,10500.0,10037.0,9473.0,-0.09083037492,0.02053889171,0.06414288924
2020-03-31,10500.0,10007.0,9124.0,0.0,-0.002988940919,-0.03684154967
2020-04-01,14000.0,10446.0,9583.0,0.3333333333,0.0438692915,0.05030688295
2020-04-02,10000.0,10000.0,9470.0,-0.2857142857,-0.04269576872,-0.01179171449
2020-04-03,10000.0,10000.0,9389.0,0.0,0.0,-0.008553326294
2020-04-06,10613.0,9967.0,9421.0,0.0613,-0.0033,0.003408243689
2020-04-07,11829.0,10092.0,9212.0,0.1145764628,0.01254138658,-0.02218448148
2020-04-08,10000.0,9921.0,9222.0,-0.1546200017,-0.01694411415,0.001085540599
2020-04-09,10000.0,9657.0,9266.0,0.0,-0.02661022074,0.004771199306
2020-04-10,10000.0,10000.0,9577.0,0.0,0.0355182769,0.03356356572
2020-04-13,10567.0,9900.0,7733.0,0.0567,-0.01,-0.1925446382
2020-04-14,10204.0,9967.0,8474.0,-0.03435222864,0.006767676768,0.09582309582
2020-04-16,10500.0,10158.0,8463.0,0.02900823207,0.01916323869,-0.00129808827
2020-04-17,10408.0,9956.0,8555.0,-0.008761904762,-0.01988580429,0.01087084958
2020-04-20,10513.0,10442.0,9755.0,0.01008839354,0.04881478505,0.1402688486
2020-04-21,10497.0,10211.0,9392.0,-0.001521925235,-0.02212219881,-0.03721168631
2020-04-22,10500.0,10224.0,9549.0,0.0002857959417,0.001273136813,0.01671635434
2020-04-23,10500.0,10358.0,9607.0,0.0,0.01310641628,0.006073934443
2020-04-24,11374.0,10475.0,10080.0,0.08323809524,0.01129561691,0.04923493286
2020-04-27,12392.0,10369.0,9651.0,0.08950237384,-0.01011933174,-0.04255952381
2020-04-28,15000.0,11653.0,7995.0,0.2104583602,0.1238306491,-0.1715884364
2020-04-29,11536.0,10869.0,8970.0,-0.2309333333,-0.06727881232,0.1219512195
2020-05-04,13067.0,12172.0,7034.0,0.1327149792,0.1198822339,-0.2158305463
2020-05-06,15354.0,14304.0,10195.0,0.1750210454,0.175156096,0.4493886835
2020-05-07,14547.0,13189.0,10000.0,-0.05255959359,-0.07795022371,-0.01912702305
2020-05-08,15887.0,14230.0,10934.0,0.09211521276,0.07892941087,0.0934
2020-05-11,15056.0,14570.0,12979.0,-0.05230691761,0.02389318342,0.1870312786
2020-05-12,15187.0,14441.0,14000.0,0.008700850159,-0.008853809197,0.07866553664
2020-05-13,14962.0,14468.0,13531.0,-0.01481530256,0.001869676615,-0.0335
2020-05-14,15006.0,14539.0,14290.0,0.002940783318,0.004907381808,0.05609341512
2020-05-15,15000.0,15000.0,14490.0,-0.000399840064,0.03170782035,0.01399580126
2020-05-18,16000.0,15488.0,14935.0,0.06666666667,0.03253333333,0.03071083506
2020-05-19,16000.0,15490.0,14862.0,0.0,0.0001291322314,-0.004887847338
2020-05-20,17000.0,16826.0,15069.0,0.0625,0.08624919303,0.01392813888
2020-05-21,15886.0,15185.0,12688.0,-0.06552941176,-0.0975276358,-0.1580065034
2020-05-22,15453.0,14363.0,14000.0,-0.02725670402,-0.05413236747,0.1034047919
2020-05-25,14218.0,13402.0,12305.0,-0.07991975668,-0.06690802757,-0.1210714286
2020-05-26,15523.0,14653.0,13260.0,0.09178506119,0.09334427697,0.07761072735
2020-05-27,14408.0,12129.0,1700.0,-0.07182889905,-0.1722514161,-0.8717948718
2020-05-28,13880.0,11748.0,9926.0,-0.03664630761,-0.03141231759,4.838823529
2020-05-29,19000.0,18928.0,13016.0,0.3688760807,0.6111678584,0.311303647
2020-06-01,14832.0,14036.0,12891.0,-0.2193684211,-0.2584530854,-0.009603564843
2020-06-02,15924.0,15000.0,15000.0,0.07362459547,0.06868053577,0.1636025134
2020-06-03,15734.0,15371.0,13417.0,-0.01193167546,0.02473333333,-0.1055333333
2020-06-04,15939.0,15406.0,10390.0,0.01302910894,0.002277015158,-0.2256093016
2020-06-05,15994.0,15052.0,11256.0,0.003450655625,-0.0229780605,0.0833493744
2020-06-08,15977.0,15278.0,11245.0,-0.001062898587,0.015014616,-0.0009772565743
2020-06-09,15916.0,15206.0,14244.0,-0.003817988358,-0.004712658725,0.2666963095
2020-06-10,15645.0,14862.0,12982.0,-0.01702689118,-0.02262264895,-0.08859870823
2020-06-11,15555.0,15151.0,12708.0,-0.005752636625,0.01944556587,-0.02110614697
2020-06-12,15506.0,15000.0,14037.0,-0.003150112504,-0.009966338856,0.1045797923
2020-06-15,15699.0,14898.0,8230.0,0.01244679479,-0.0068,-0.4136923844
2020-06-16,15699.0,14898.0,8230.0,0.0,0.0,0.0
2020-06-17,15917.0,15570.0,14878.0,0.01388623479,0.04510672573,0.8077764277
2020-06-18,15917.0,15570.0,14878.0,0.0,0.0,0.0
2020-06-19,16041.0,15601.0,13551.0,0.007790412766,0.001991008349,-0.08919209571
2020-06-22,16237.0,15595.0,13903.0,0.01221868961,-0.0003845907314,0.02597594273
2020-06-23,16000.0,15432.0,14509.0,-0.01459629242,-0.01045206797,0.04358771488
2020-06-24,16146.0,15732.0,13155.0,0.009125,0.01944012442,-0.09332138673
2020-06-25,17808.0,15433.0,12481.0,0.1029357116,-0.01900584795,-0.05123527176
2020-06-26,16000.0,15100.0,12332.0,-0.1015274034,-0.0215771399,-0.01193814598
2020-06-29,16000.0,15100.0,12332.0,0.0,0.0,0.0
2020-06-30,15922.0,13349.0,7201.0,-0.004875,-0.1159602649,-0.4160720078
2020-07-01,16043.0,15755.0,13395.0,0.007599547796,0.1802382201,0.8601583113
2020-07-02,20000.0,15963.0,12187.0,0.2466496291,0.01320215805,-0.09018290407
2020-07-03,15941.0,15516.0,14134.0,-0.20295,-0.02800225522,0.1597604004
2020-07-06,16157.0,15930.0,14595.0,0.0135499655,0.02668213457,0.03261638602
2020-07-07,16000.0,15474.0,14689.0,-0.009717150461,-0.0286252354,0.006440561836
2020-07-08,16019.0,15765.0,14593.0,0.0011875,0.01880573866,-0.006535502757
2020-07-09,16043.0,15658.0,14002.0,0.001498220863,-0.006787186806,-0.04049886932
2020-07-10,16069.0,15201.0,12353.0,0.001620644518,-0.02918635841,-0.1177688902
2020-07-13,16133.0,15662.0,14356.0,0.003982824071,0.03032695217,0.1621468469
2020-07-14,16443.0,16000.0,15143.0,0.01921527304,0.02158089644,0.0548202842
2020-07-15,16232.0,15910.0,15142.0,-0.01283220823,-0.005625,-6.603711286e-05
2020-07-16,16084.0,14887.0,6837.0,-0.009117792016,-0.0642991829,-0.5484744419
2020-07-17,16446.0,16160.0,14691.0,0.02250683909,0.08551084839,1.148749452
2020-07-20,16296.0,15070.0,7027.0,-0.009120758847,-0.06745049505,-0.5216799401
2020-07-21,15992.0,15391.0,5387.0,-0.01865488463,0.02130059721,-0.233385513
2020-07-22,16154.0,14730.0,11746.0,0.01013006503,-0.04294717692,1.180434379
2020-07-23,19135.0,16014.0,13587.0,0.1845363377,0.08716904277,0.1567342074
2020-07-24,16414.0,14498.0,12000.0,-0.1422001568,-0.09466716623,-0.1168028262
2020-07-27,16395.0,15386.0,13779.0,-0.001157548434,0.06124982756,0.14825
2020-07-28,16251.0,15329.0,14000.0,-0.008783165599,-0.00370466658,0.01603889978
2020-07-29,17321.0,15562.0,12527.0,0.06584210202,0.01519994781,-0.1052142857
2020-07-30,17136.0,16370.0,13661.0,-0.01068067664,0.05192134687,0.09052446715
2020-07-31,18330.0,16610.0,14079.0,0.06967787115,0.01466096518,0.03059805285
2020-08-03,18330.0,16610.0,14079.0,0.0,0.0,0.0
2020-08-04,18036.0,16973.0,15431.0,-0.01603927987,0.02185430464,0.09602954755
2020-08-05,17552.0,15964.0,10568.0,-0.02683521845,-0.05944735757,-0.3151448383
2020-08-06,17771.0,16672.0,13343.0,0.01247721057,0.04434978702,0.2625851628
2020-08-07,17261.0,15989.0,14269.0,-0.02869844128,-0.0409668906,0.06939968523
2020-08-10,18087.0,16383.0,12067.0,0.04785354267,0.02464194133,-0.154320555
2020-08-11,17909.0,17210.0,15353.0,-0.009841322497,0.05047915522,0.2723129195
2020-08-12,17500.0,17033.0,14000.0,-0.02283767938,-0.01028471819,-0.08812609913
2020-08-13,17838.0,16494.0,12950.0,0.01931428571,-0.03164445488,-0.075
2020-08-14,17287.0,15647.0,11013.0,-0.03088911313,-0.05135200679,-0.1495752896
2020-08-18,17626.0,15580.0,14154.0,0.01961011164,-0.004281970985,0.2852083901
2020-08-19,17981.0,16481.0,12153.0,0.02014070124,0.05783055199,-0.1413734633
2020-08-20,18947.0,16036.0,13055.0,0.05372337467,-0.02700078879,0.07422035711
2020-08-21,15306.0,13205.0,12000.0,-0.1921676255,-0.1765402844,-0.08081194944
2020-08-24,15276.0,10449.0,4852.0,-0.00196001568,-0.2087088224,-0.5956666667
2020-08-25,18000.0,15233.0,12165.0,0.1783189317,0.4578428558,1.50721352
2020-08-26,15537.0,14360.0,12922.0,-0.1368333333,-0.05730978796,0.06222770242
2020-08-27,13902.0,12188.0,10972.0,-0.1052326704,-0.1512534819,-0.1509054326
2020-08-28,20000.0,19404.0,15172.0,0.438641922,0.5920577617,0.3827925629
2020-08-31,15438.0,14221.0,11667.0,-0.2281,-0.2671098743,-0.2310176641
2020-09-01,16815.0,14456.0,14000.0,0.08919549164,0.0165248576,0.1999657153
2020-09-02,15829.0,14953.0,14178.0,-0.05863812073,0.03438018816,0.01271428571
2020-09-03,15200.0,14954.0,13820.0,-0.03973719123,6.687621213e-05,-0.02525038792
2020-09-04,16216.0,15188.0,15000.0,0.06684210526,0.01564798716,0.08538350217
2020-09-07,16821.0,15631.0,14500.0,0.03730883078,0.02916776402,-0.03333333333
2020-09-08,17800.0,17175.0,15108.0,0.0582010582,0.09877806922,0.04193103448
2020-09-09,16964.0,15693.0,15036.0,-0.04696629213,-0.08628820961,-0.004765687053
2020-09-10,17093.0,15316.0,13880.0,0.007604338599,-0.02402344995,-0.07688214951
2020-09-11,17454.0,16437.0,12492.0,0.02111975663,0.07319143379,-0.1
2020-09-14,17333.0,15259.0,12118.0,-0.006932508308,-0.07166757924,-0.02993916106
2020-09-15,17346.0,15295.0,15000.0,0.0007500144234,0.002359263386,0.2378280244
2020-09-16,18109.0,15737.0,14531.0,0.04398708636,0.02889833279,-0.03126666667
2020-09-17,20000.0,17336.0,14684.0,0.104423215,0.1016076762,0.01052921341
2020-09-18,17416.0,16067.0,14485.0,-0.1292,-0.07320027688,-0.01355216562
2020-09-21,17446.0,15761.0,12365.0,0.001722553973,-0.01904524802,-0.1463583017
2020-09-22,15605.0,14874.0,5008.0,-0.1055256219,-0.05627815494,-0.5949858471
2020-09-23,18083.0,16896.0,14149.0,0.1587952579,0.1359419121,1.825279553
2020-09-24,18072.0,17592.0,15224.0,-0.0006083061439,0.04119318182,0.07597710086
2020-09-25,17919.0,16854.0,14534.0,-0.008466135458,-0.04195088677,-0.04532317394
2020-09-28,19188.0,17041.0,14429.0,0.07081868408,0.01109528895,-0.007224439246
2020-09-29,19867.0,16733.0,14838.0,0.03538670002,-0.01807405669,0.0283456927
2020-10-05,19775.0,16806.0,13509.0,-0.004630794785,0.004362636706,-0.08956732713
2020-10-06,16162.0,15000.0,14953.0,-0.1827054362,-0.1074616208,0.1068917018
2020-10-07,19126.0,16792.0,13071.0,0.1833931444,0.1194666667,-0.1258610312
2020-10-08,18060.0,16519.0,14433.0,-0.05573564781,-0.01625774178,0.1042001377
