날짜,실제수온,예상수온,편차
2011-01-01,17.0,16.90754560839839,0.09245439160160984
2011-01-02,16.8,16.90754560839839,-0.10754560839838945
2011-01-03,16.4,16.90754560839839,-0.5075456083983916
2011-01-04,16.5,17.00754560839839,-0.5075456083983916
2011-01-05,16.6,16.85754560839839,-0.257545608398388
2011-01-06,16.4,16.807545608398392,-0.4075456083983937
2011-01-07,16.1,16.557545608398392,-0.45754560839839087
2011-01-08,16.0,16.45754560839839,-0.45754560839839087
2011-01-09,15.9,16.35754560839839,-0.4575456083983891
2011-01-10,15.8,16.15754560839839,-0.35754560839838945
2011-01-11,15.8,16.057545608398392,-0.2575456083983916
2011-01-12,15.7,15.95754560839839,-0.2575456083983916
2011-01-13,15.7,15.757545608398392,-0.05754560839839229
2011-01-14,15.8,15.65754560839839,0.14245439160161055
2011-01-15,15.4,15.65754560839839,-0.2575456083983898
2011-01-16,15.8,15.65754560839839,0.14245439160161055
2011-01-17,15.7,15.45754560839839,0.24245439160160842
2011-03-13,14.2,15.15754560839839,-0.9575456083983909
2011-03-14,13.9,15.257545608398392,-1.3575456083983912
2011-03-15,13.8,15.15754560839839,-1.3575456083983894
2011-03-16,13.9,14.757545608398392,-0.8575456083983912
2011-03-17,13.9,15.05754560839839,-1.1575456083983902
2011-03-18,14.0,14.857545608398391,-0.8575456083983912
2011-03-19,13.9,14.857545608398391,-0.9575456083983909
2011-03-20,13.8,14.95754560839839,-1.1575456083983902
2011-03-21,13.9,14.757545608398392,-0.8575456083983912
2011-03-22,13.8,14.65754560839839,-0.8575456083983894
2011-03-23,13.7,14.45754560839839,-0.7575456083983916
2011-03-24,13.8,14.357545608398391,-0.5575456083983905
2011-03-25,13.6,14.55754560839839,-0.9575456083983909
2011-03-26,13.6,14.45754560839839,-0.8575456083983912
2011-03-27,13.9,14.357545608398391,-0.45754560839839087
2011-03-28,13.9,14.357545608398391,-0.45754560839839087
2011-03-29,13.8,14.357545608398391,-0.5575456083983905
2011-03-30,13.8,14.257545608398392,-0.45754560839839087
2011-03-31,13.8,14.357545608398391,-0.5575456083983905
2011-04-01,14.0,14.357545608398391,-0.3575456083983912
2011-04-02,13.9,14.357545608398391,-0.45754560839839087
2011-04-03,13.8,14.357545608398391,-0.5575456083983905
2011-04-04,14.0,14.357545608398391,-0.3575456083983912
2011-04-05,14.1,14.55754560839839,-0.45754560839839087
2011-04-06,13.9,14.55754560839839,-0.6575456083983902
2011-04-07,13.7,14.45754560839839,-0.7575456083983916
2011-04-08,13.8,14.55754560839839,-0.7575456083983898
2011-04-09,14.2,14.55754560839839,-0.3575456083983912
2011-04-10,14.6,14.757545608398392,-0.15754560839839193
2011-04-11,14.2,14.757545608398392,-0.5575456083983923
2011-04-13,14.4,14.757545608398392,-0.3575456083983912
2011-04-14,14.7,14.55754560839839,0.14245439160160878
2011-04-15,14.9,14.55754560839839,0.34245439160160984
2011-04-16,14.6,14.65754560839839,-0.05754560839839051
2011-04-17,14.7,14.95754560839839,-0.2575456083983916
2011-04-18,14.5,14.95754560839839,-0.45754560839839087
2011-04-19,14.4,14.95754560839839,-0.5575456083983905
2011-04-20,14.5,15.357545608398391,-0.8575456083983912
2011-04-24,14.4,15.05754560839839,-0.6575456083983902
2011-04-25,14.3,15.257545608398392,-0.9575456083983909
2011-04-26,14.3,15.357545608398391,-1.0575456083983905
2011-04-27,14.5,15.257545608398392,-0.7575456083983916
2011-04-28,14.7,15.15754560839839,-0.45754560839839087
2011-04-29,14.9,15.15754560839839,-0.2575456083983898
2011-04-30,14.6,15.257545608398392,-0.6575456083983919
2011-05-01,14.6,15.55754560839839,-0.9575456083983909
2011-05-02,14.9,15.357545608398391,-0.45754560839839087
2011-05-03,14.9,15.757545608398392,-0.8575456083983912
2011-05-04,14.9,16.25754560839839,-1.3575456083983912
2011-05-05,15.1,16.35754560839839,-1.2575456083983898
2011-05-06,15.6,15.95754560839839,-0.3575456083983912
2011-05-07,15.8,15.757545608398392,0.04245439160160913
2011-05-08,16.2,16.15754560839839,0.04245439160160913
2011-05-09,16.2,15.95754560839839,0.24245439160160842
2011-05-10,16.1,15.95754560839839,0.14245439160161055
2011-05-11,16.0,16.15754560839839,-0.15754560839839016
2011-05-13,16.1,16.057545608398392,0.04245439160160913
2011-05-14,16.2,16.15754560839839,0.04245439160160913
2011-05-15,16.4,16.557545608398392,-0.1575456083983937
2011-05-16,16.5,17.15754560839839,-0.6575456083983902
2011-05-17,16.6,17.25754560839839,-0.6575456083983902
2011-05-18,17.0,17.15754560839839,-0.15754560839839016
2011-05-19,17.1,17.45754560839839,-0.35754560839838945
2011-05-20,17.5,18.057545608398392,-0.5575456083983923
2011-05-21,18.3,18.45754560839839,-0.15754560839839016
2011-05-22,17.4,17.85754560839839,-0.45754560839839087
2011-05-23,16.7,17.25754560839839,-0.5575456083983923
2011-05-24,15.9,17.057545608398392,-1.157545608398392
2011-05-25,15.3,16.95754560839839,-1.6575456083983902
2011-05-26,16.0,17.057545608398392,-1.0575456083983923
2011-05-27,16.7,17.35754560839839,-0.6575456083983902
2011-05-28,17.5,17.45754560839839,0.04245439160160913
2011-05-29,17.4,17.75754560839839,-0.357545608398393
2011-06-01,17.5,18.15754560839839,-0.6575456083983902
2011-06-02,18.3,18.25754560839839,0.04245439160160913
2011-06-03,18.8,18.557545608398392,0.24245439160160842
2011-06-04,18.9,19.15754560839839,-0.2575456083983916
2011-06-05,19.2,19.45754560839839,-0.2575456083983916
2011-06-08,19.4,20.25754560839839,-0.857545608398393
2011-06-09,19.6,19.95754560839839,-0.35754560839838945
2011-06-10,19.6,19.85754560839839,-0.257545608398388
2011-06-11,19.2,19.65754560839839,-0.45754560839839087
2011-06-12,19.4,19.557545608398392,-0.1575456083983937
2011-06-13,19.4,20.35754560839839,-0.9575456083983909
2011-06-14,19.2,20.75754560839839,-1.5575456083983923
2011-06-18,19.4,21.75754560839839,-2.357545608398393
2011-06-19,19.5,21.95754560839839,-2.457545608398391
2011-06-20,20.4,21.95754560839839,-1.5575456083983923
2011-06-21,20.7,21.557545608398392,-0.857545608398393
2011-06-22,20.9,21.95754560839839,-1.0575456083983923
2011-06-23,20.9,21.85754560839839,-0.9575456083983909
2011-06-24,21.2,22.15754560839839,-0.9575456083983909
2011-06-25,21.5,22.15754560839839,-0.6575456083983902
2011-07-03,21.4,23.35754560839839,-1.9575456083983909
2011-07-04,21.5,23.95754560839839,-2.457545608398391
2011-07-05,22.0,24.35754560839839,-2.3575456083983894
2011-07-06,21.8,24.557545608398392,-2.7575456083983916
2011-07-07,21.7,25.25754560839839,-3.5575456083983923
2011-07-08,21.9,25.35754560839839,-3.457545608398391
2011-07-09,22.3,25.25754560839839,-2.957545608398391
2011-07-10,22.9,24.85754560839839,-1.9575456083983909
2011-07-11,23.7,23.75754560839839,-0.05754560839839229
2011-07-12,24.3,23.45754560839839,0.8424543916016098
2011-07-13,24.7,23.25754560839839,1.4424543916016077
2011-07-14,25.2,23.25754560839839,1.9424543916016077
2011-07-15,25.6,23.557545608398392,2.042454391601609
2011-07-16,26.3,23.75754560839839,2.542454391601609
2011-07-17,26.8,24.25754560839839,2.542454391601609
2011-07-20,27.1,25.95754560839839,1.1424543916016106
2011-07-21,26.7,26.057545608398392,0.642454391601607
2011-07-22,26.4,26.557545608398392,-0.1575456083983937
2011-07-23,27.0,26.70754560839839,0.29245439160160913
2011-07-24,27.3,27.45754560839839,-0.15754560839839016
2011-07-25,27.0,27.45754560839839,-0.45754560839839087
2011-07-26,27.0,27.65754560839839,-0.6575456083983902
2011-07-27,27.5,27.057545608398392,0.4424543916016077
2011-07-28,28.6,26.15754560839839,2.4424543916016113
2011-07-29,28.9,26.25754560839839,2.642454391601607
2011-07-30,29.1,26.95754560839839,2.1424543916016106
2011-07-31,29.1,26.60754560839839,2.492454391601612
2011-08-01,28.6,26.70754560839839,1.8924543916016106
2011-08-02,28.1,26.85754560839839,1.242454391601612
2011-08-03,28.2,27.20754560839839,0.9924543916016084
2011-08-04,28.4,27.057545608398392,1.3424543916016063
2011-08-05,28.7,27.10754560839839,1.5924543916016098
2011-08-09,21.5,27.70754560839839,-6.207545608398391
2011-08-10,22.2,27.10754560839839,-4.90754560839839
2011-08-11,22.4,26.507545608398388,-4.1075456083983894
2011-08-12,22.4,26.85754560839839,-4.457545608398391
2011-08-13,22.4,27.10754560839839,-4.707545608398391
2011-08-14,22.5,27.157545608398394,-4.657545608398394
2011-08-15,23.2,27.057545608398392,-3.857545608398393
2011-08-16,23.5,27.40754560839839,-3.90754560839839
2011-08-17,23.7,27.85754560839839,-4.15754560839839
2011-08-18,23.4,28.10754560839839,-4.707545608398391
2011-08-19,23.5,28.40754560839839,-4.90754560839839
2011-08-20,24.3,28.557545608398392,-4.257545608398392
2011-08-22,24.3,29.00754560839839,-4.707545608398391
2011-08-23,22.5,28.60754560839839,-6.1075456083983894
2011-08-24,21.9,28.057545608398392,-6.157545608398394
2011-08-25,23.0,28.40754560839839,-5.40754560839839
2011-08-26,23.8,28.90754560839839,-5.1075456083983894
2011-08-27,23.8,28.45754560839839,-4.65754560839839
2011-08-30,25.6,27.657545608398394,-2.0575456083983923
2011-08-31,25.9,27.557545608398392,-1.6575456083983937
2011-09-01,25.7,27.157545608398394,-1.4575456083983944
2011-09-02,25.3,26.25754560839839,-0.9575456083983909
2011-09-03,24.7,26.65754560839839,-1.9575456083983909
2011-09-04,23.7,27.00754560839839,-3.3075456083983923
2011-09-05,24.2,26.35754560839839,-2.15754560839839
2011-09-06,25.4,25.35754560839839,0.04245439160160913
2011-09-07,24.9,26.557545608398392,-1.6575456083983937
2011-09-08,25.9,26.60754560839839,-0.7075456083983909
2011-09-09,26.4,25.85754560839839,0.5424543916016091
2011-09-10,26.2,26.25754560839839,-0.05754560839839229
2011-09-11,24.9,25.85754560839839,-0.9575456083983909
2011-09-12,24.8,25.20754560839839,-0.40754560839839016
2011-09-13,25.6,25.15754560839839,0.44245439160161126
2011-09-14,26.0,25.35754560839839,0.6424543916016106
2011-09-15,26.2,24.95754560839839,1.2424543916016084
2011-09-16,26.0,24.65754560839839,1.3424543916016098
2011-09-17,25.9,25.007545608398388,0.8924543916016106
2011-09-18,23.7,25.307545608398392,-1.607545608398393
2011-09-19,25.4,25.70754560839839,-0.3075456083983923
2011-09-20,26.7,25.90754560839839,0.7924543916016091
2011-09-21,27.1,25.95754560839839,1.1424543916016106
2011-09-22,26.8,25.507545608398388,1.2924543916016127
2011-09-23,26.7,24.75754560839839,1.9424543916016077
2011-09-24,26.8,25.257545608398388,1.5424543916016127
2011-09-25,26.6,25.307545608398392,1.2924543916016091
2011-09-26,26.3,25.057545608398392,1.2424543916016084
2011-09-27,26.0,24.657545608398394,1.3424543916016063
2011-09-28,25.9,24.657545608398394,1.2424543916016049
2011-09-29,26.2,25.10754560839839,1.0924543916016098
2011-09-30,25.1,25.10754560839839,-0.007545608398388026
2011-10-01,24.4,24.90754560839839,-0.5075456083983916
2011-10-02,24.1,24.85754560839839,-0.757545608398388
2011-10-03,24.1,24.50754560839839,-0.40754560839839016
2011-10-04,24.8,24.057545608398392,0.7424543916016084
2011-10-05,25.1,23.60754560839839,1.492454391601612
2011-10-06,24.8,23.70754560839839,1.0924543916016098
2011-10-07,24.7,23.70754560839839,0.9924543916016084
2011-10-08,24.4,23.60754560839839,0.7924543916016091
2011-10-09,24.3,23.557545608398392,0.7424543916016084
2011-10-10,24.3,23.70754560839839,0.5924543916016098
2011-10-11,24.5,23.65754560839839,0.8424543916016098
2011-10-12,24.6,23.20754560839839,1.3924543916016106
2011-10-13,24.8,23.20754560839839,1.5924543916016098
2011-10-14,24.5,23.60754560839839,0.8924543916016106
2011-10-15,24.2,23.35754560839839,0.8424543916016098
2011-10-16,23.9,22.45754560839839,1.4424543916016077
2011-10-17,24.0,21.60754560839839,2.3924543916016106
2011-10-18,23.6,21.557545608398392,2.042454391601609
2011-10-19,23.3,21.25754560839839,2.042454391601609
2011-10-20,23.1,21.307545608398392,1.7924543916016091
2011-10-21,23.0,21.70754560839839,1.2924543916016091
2011-10-22,23.1,21.807545608398392,1.2924543916016091
2011-10-23,23.1,21.807545608398392,1.2924543916016091
2011-10-24,23.3,21.557545608398392,1.7424543916016084
2011-10-25,23.2,21.60754560839839,1.5924543916016098
2011-10-26,22.9,20.907545608398394,1.9924543916016049
2011-10-27,22.8,20.95754560839839,1.8424543916016098
2011-10-28,22.6,20.807545608398392,1.7924543916016091
2011-10-30,22.4,21.70754560839839,0.6924543916016077
2011-10-31,22.1,21.407545608398394,0.6924543916016077
2011-11-01,22.4,20.45754560839839,1.9424543916016077
2011-11-02,22.7,20.307545608398392,2.392454391601607
2011-11-03,22.7,20.407545608398394,2.2924543916016056
2011-11-04,22.6,20.307545608398392,2.292454391601609
2011-11-05,22.6,19.90754560839839,2.6924543916016113
2011-11-07,22.6,20.10754560839839,2.492454391601612
2011-11-08,22.4,20.20754560839839,2.1924543916016077
2011-11-09,22.3,20.50754560839839,1.7924543916016091
2011-11-10,22.6,20.75754560839839,1.8424543916016098
2011-11-11,22.9,20.657545608398394,2.242454391601605
2011-11-12,22.8,20.45754560839839,2.34245439160161
2011-11-13,22.6,21.007545608398388,1.5924543916016134
2011-11-14,22.4,20.757545608398388,1.6424543916016106
2011-11-15,22.0,20.657545608398394,1.3424543916016063
2011-11-16,21.9,21.45754560839839,0.4424543916016077
2011-11-17,21.8,21.390878941731724,0.40912105826827627
2011-11-18,21.5,21.15754560839839,0.34245439160160984
2011-11-19,21.5,20.990878941731726,0.5091210582682741
2011-11-23,20.5,20.824212275065058,-0.324212275065058
2011-11-24,20.3,20.824212275065058,-0.5242122750650573
2011-11-25,20.3,20.75754560839839,-0.45754560839839087
2011-11-26,20.3,20.724212275065057,-0.4242122750650559
2011-11-27,20.1,20.690878941731725,-0.5908789417317237
2011-11-28,20.1,20.524212275065057,-0.4242122750650559
2011-11-29,20.1,20.324212275065054,-0.22421227506505303
2011-11-30,20.0,20.090878941731724,-0.09087894173172373
2011-12-01,19.8,19.890878941731724,-0.09087894173172373
2011-12-02,20.0,19.75754560839839,0.24245439160160842
2011-12-03,20.1,19.55754560839839,0.5424543916016127
2011-12-04,19.8,19.69087894173172,0.10912105826827911
2011-12-05,19.7,19.85754560839839,-0.15754560839839016
2011-12-06,19.9,19.45754560839839,0.4424543916016077
2011-12-07,19.8,19.35754560839839,0.44245439160161126
2011-12-08,19.5,19.290878941731723,0.20912105826827698
2011-12-09,19.3,19.12421227506506,0.175787724934942
2011-12-10,19.3,18.990878941731726,0.30912105826827485
2011-12-11,19.1,18.824212275065058,0.2757877249349434
2011-12-12,19.0,18.790878941731723,0.20912105826827698
2011-12-13,19.0,18.75754560839839,0.24245439160160842
2011-12-14,18.9,18.590878941731724,0.30912105826827485
2011-12-15,18.7,18.357545608398393,0.3424543916016063
2011-12-16,18.5,18.190878941731725,0.30912105826827485
2011-12-17,18.2,18.15754560839839,0.04245439160160913
2011-12-18,18.0,18.15754560839839,-0.15754560839839016
2011-12-19,18.1,18.024212275065057,0.07578772493494412
2011-12-20,18.0,17.990878941731722,0.009121058268277693
2011-12-21,17.8,17.990878941731726,-0.19087894173172515
2011-12-22,17.5,17.890878941731724,-0.39087894173172444
