날짜,대,중,소
2022/3/25,17677.0,16731.0,15570.0
2022/3/26,17548.0,16180.0,13320.0
2022/3/28,17949.0,16685.0,14602.0
2022/3/29,20057.0,16632.0,15428.0
2022/3/30,19093.0,17144.0,15821.0
2022/3/31,17151.0,16068.0,15089.0
2022/4/1,17754.0,16502.0,15749.0
2022/4/2,18172.0,16427.0,15724.0
2022/4/4,17950.0,16830.0,15635.0
2022/4/5,21800.0,17675.0,16247.0
2022/4/6,18357.0,17127.0,15665.0
2022/4/7,18320.0,17162.0,15971.0
2022/4/8,18392.0,17198.0,15845.0
2022/4/9,18334.0,17140.0,16086.0
2022/4/11,18063.0,16439.0,15519.0
2022/4/12,21204.0,17204.0,15987.0
2022/4/13,18334.0,16872.0,15651.0
2022/4/14,18013.0,16879.0,16007.0
2022/4/15,17841.0,16581.0,15500.0
2022/4/16,18023.0,16731.0,15289.0
2022/4/18,18051.0,16732.0,15520.0
2022/4/19,20534.0,17015.0,15053.0
2022/4/20,18228.0,17160.0,16094.0
2022/4/21,18854.0,17402.0,15856.0
2022/4/22,17856.0,16784.0,15898.0
2022/4/23,19280.0,17195.0,15980.0
2022/4/25,17620.0,16160.0,15049.0
2022/4/26,20178.0,18228.0,16102.0
2022/4/27,16500.0,16500.0,16500.0
2022/4/28,18000.0,16937.0,15730.0
2022/4/29,18706.0,17443.0,16214.0
2022/4/30,19206.0,17327.0,15908.0
2022/5/2,18548.0,17592.0,16187.0
2022/5/3,18548.0,17592.0,16187.0
2022/5/4,19034.0,17303.0,16000.0
2022/6/1,19102.0,17531.0,15893.0
2022/6/2,18298.0,16764.0,15556.0
2022/6/3,18581.0,17125.0,15742.0
2022/6/4,19390.0,17113.0,13743.0
2022/6/6,19529.0,16857.0,15480.0
2022/6/7,19529.0,16857.0,15480.0
2022/6/8,19370.0,17410.0,16263.0
2022/6/9,18970.0,18040.0,16177.0
2022/6/10,17298.0,16514.0,16342.0
2022/6/11,19485.0,17287.0,16049.0
2022/6/13,19683.0,17756.0,13126.0
2022/6/14,19600.0,18156.0,16686.0
2022/6/15,19929.0,18130.0,15762.0
2022/6/16,18900.0,17751.0,16451.0
2022/6/17,19240.0,17326.0,16513.0
2022/6/18,19240.0,17326.0,16513.0
2022/6/20,19523.0,17590.0,16603.0
2022/6/21,19887.0,17948.0,16288.0
2022/6/22,19887.0,17948.0,16288.0
2022/6/23,19887.0,17948.0,16288.0
2022/6/24,18706.0,16831.0,16037.0
2022/6/25,19763.0,17798.0,16042.0
2022/6/27,19526.0,17372.0,15785.0
2022/6/28,19892.0,17960.0,16446.0
2022/6/29,19996.0,18455.0,16526.0
2022/6/30,19388.0,16922.0,12164.0
2022/7/1,19356.0,17834.0,16422.0
2022/7/2,19356.0,17834.0,16422.0
2022/7/4,19356.0,17834.0,16422.0
2022/7/5,19821.0,17704.0,15847.0
2022/7/6,19578.0,17522.0,16083.0
2022/7/7,19138.0,16541.0,12571.0
2022/7/8,19342.0,17137.0,13614.0
2022/7/9,19342.0,17137.0,13614.0
2022/7/11,19799.0,17182.0,15624.0
2022/7/12,20500.0,18892.0,15894.0
2022/7/13,20592.0,17929.0,16341.0
2022/7/14,20549.0,17888.0,16235.0
2022/7/15,20012.0,17612.0,16116.0
2022/7/16,20046.0,17232.0,14440.0
2022/7/18,19788.0,17448.0,14146.0
2022/7/19,19110.0,16772.0,9567.0
2022/7/20,20689.0,18058.0,16409.0
2022/7/21,20473.0,17717.0,14753.0
2022/7/22,19723.0,17846.0,16549.0
2022/7/23,20509.0,18456.0,15397.0
2022/7/25,20273.0,17379.0,15586.0
2022/7/26,20697.0,18034.0,16186.0
2022/7/27,20579.0,18112.0,9586.0
2022/7/28,19940.0,18175.0,16403.0
2022/7/29,20394.0,18285.0,16462.0
2022/7/30,20394.0,18285.0,16462.0
2022/8/1,20495.0,17986.0,14467.0
2022/8/2,20306.0,18300.0,15407.0
2022/8/3,20184.0,17906.0,16443.0
2022/8/4,20896.0,18879.0,16850.0
2022/8/5,20216.0,17954.0,16200.0
2022/8/6,20036.0,17835.0,16455.0
2022/8/8,20036.0,17835.0,16455.0
2022/8/9,20528.0,18097.0,16435.0
2022/8/10,20820.0,17834.0,16755.0
2022/8/11,20820.0,17834.0,16755.0
2022/8/12,20613.0,17577.0,16026.0
2022/8/13,20140.0,17713.0,15182.0
2022/8/15,19553.0,17106.0,15779.0
2022/8/16,19570.0,17230.0,12754.0
2022/8/17,20508.0,17555.0,15798.0
2022/8/18,19305.0,16299.0,14578.0
2022/8/19,18057.0,13914.0,12575.0
2022/8/20,20154.0,18070.0,16082.0
2022/8/22,21000.0,18632.0,16507.0
2022/8/23,20156.0,17573.0,14602.0
2022/8/24,20156.0,17573.0,14602.0
2022/8/25,20733.0,17468.0,14900.0
2022/8/26,20733.0,17468.0,14900.0
2022/8/27,20215.0,17901.0,15011.0
2022/8/29,20149.0,18006.0,16621.0
2022/8/30,20991.0,18423.0,16543.0
2022/8/31,20657.0,17758.0,16278.0
2022/9/1,19118.0,16441.0,14305.0
2022/9/2,20700.0,20700.0,20700.0
2022/9/3,19822.0,16874.0,15705.0
2022/9/5,20315.0,17020.0,15536.0
2022/9/6,20315.0,17020.0,15536.0
2022/9/7,20000.0,18725.0,15500.0
2022/9/8,19227.0,16635.0,15830.0
2022/9/9,19771.0,16822.0,16000.0
2022/9/13,19771.0,16822.0,16000.0
2022/9/14,19771.0,16822.0,16000.0
2022/9/15,20375.0,17338.0,13691.0
2022/9/16,20297.0,17768.0,16368.0
2022/9/17,20054.0,17867.0,16817.0
2022/9/19,21000.0,18532.0,16532.0
2022/9/20,21000.0,18532.0,16532.0
2022/9/21,19512.0,18959.0,17960.0
2022/9/22,20140.0,17243.0,16106.0
2022/9/23,20146.0,17683.0,16606.0
2022/9/24,20298.0,17594.0,16450.0
2022/9/26,20498.0,17791.0,16491.0
2022/9/27,19502.0,17388.0,12217.0
2022/9/28,20638.0,18461.0,17365.0
2022/9/29,20638.0,18461.0,17365.0
2022/9/30,19919.0,17878.0,13737.0
2022/10/1,19919.0,17878.0,13737.0
2022/10/3,20492.0,17615.0,8613.0
2022/10/4,20492.0,17615.0,8613.0
2022/10/5,20248.0,18864.0,17795.0
2022/10/6,20248.0,18864.0,17795.0
2022/10/7,20133.0,18092.0,11279.0
2022/10/8,20746.0,18784.0,16146.0
2022/10/10,20724.0,18475.0,13158.0
2022/10/12,21385.0,19300.0,18404.0
2022/10/13,21187.0,19401.0,17954.0
2022/10/14,21762.0,20252.0,18601.0
2022/10/15,21020.0,19114.0,14263.0
2022/10/17,20941.0,19235.0,16403.0
2022/10/18,21053.0,18577.0,8784.0
2022/10/19,20834.0,19344.0,17672.0
2022/10/20,22212.0,20795.0,18089.0
2022/10/21,21218.0,19673.0,17782.0
2022/10/22,21402.0,20196.0,18372.0
2022/10/24,21024.0,20283.0,17510.0
2022/10/25,21320.0,20008.0,11786.0
2022/10/26,21320.0,20008.0,11786.0
2022/10/27,20811.0,19993.0,18782.0
2022/10/28,21138.0,20036.0,18435.0
2022/10/29,21138.0,20036.0,18435.0
2022/10/31,21250.0,18886.0,17306.0
2022/11/1,21250.0,18886.0,17306.0
2022/11/2,20543.0,19972.0,18221.0
2022/11/3,20543.0,19972.0,18221.0
2022/11/4,21231.0,20152.0,18930.0
2022/11/5,21193.0,20115.0,18908.0
2022/11/7,21479.0,20287.0,18001.0
2022/11/8,22075.0,20792.0,18262.0
2022/11/9,22075.0,20792.0,18262.0
2022/11/10,21261.0,20493.0,19495.0
2022/11/11,21496.0,20003.0,18048.0
2022/11/12,21026.0,18967.0,12251.0
2022/11/14,21031.0,20076.0,18731.0
2022/11/15,21423.0,20367.0,19287.0
2022/11/16,21037.0,20031.0,16477.0
2022/11/17,21037.0,20031.0,16477.0
2022/11/18,21172.0,20126.0,13621.0
2022/11/19,21172.0,20126.0,13621.0
2022/11/21,20819.0,19528.0,13123.0
2022/11/22,21034.0,19836.0,17468.0
2022/11/23,21098.0,21000.0,17613.0
2022/11/24,20958.0,20198.0,19529.0
2022/11/25,21025.0,20175.0,19241.0
2022/11/26,20662.0,19758.0,17486.0
2022/11/28,20662.0,19758.0,17486.0
2022/11/29,21106.0,20151.0,18960.0
2022/11/30,21106.0,20151.0,18960.0
2022/12/1,20698.0,19952.0,18223.0
2022/12/2,20960.0,20011.0,17049.0
2022/12/3,20960.0,20011.0,17049.0
2022/12/5,20852.0,20029.0,18351.0
2022/12/6,20688.0,19769.0,17437.0
2022/12/7,20802.0,19984.0,18753.0
2022/12/8,20802.0,19984.0,18753.0
2022/12/9,20891.0,19999.0,18422.0
2022/12/10,20891.0,19999.0,18422.0
2022/12/12,20988.0,20033.0,18408.0
2022/12/13,20778.0,19673.0,17514.0
2022/12/14,20930.0,20076.0,18770.0
2022/12/15,21040.0,20316.0,19231.0
2022/12/16,20810.0,19973.0,19260.0
2022/12/17,20879.0,19912.0,14179.0
2022/12/19,20778.0,19725.0,15550.0
2022/12/20,20872.0,19588.0,17470.0
2022/12/21,20979.0,20306.0,19157.0
2022/12/22,20999.0,20119.0,18231.0
2022/12/23,21000.0,20069.0,18404.0
2022/12/24,20989.0,19943.0,13424.0
2022/12/26,20961.0,20060.0,17873.0
2022/12/27,20961.0,20060.0,17873.0
2022/12/28,20915.0,20012.0,18462.0
2022/12/29,20993.0,20059.0,19006.0
2022/12/30,21000.0,20193.0,18990.0
2022/12/31,20609.0,19954.0,18686.0
2023/1/4,,20009.0,17151.0
2023/1/5,20877.0,19948.0,17291.0
2023/1/6,20549.0,19898.0,16015.0
2023/1/7,20549.0,19898.0,16015.0
2023/1/9,20380.0,19309.0,15861.0
2023/1/10,20261.0,19300.0,14410.0
2023/1/11,20179.0,19666.0,15663.0
2023/1/12,20554.0,19332.0,14194.0
2023/1/13,20226.0,19749.0,18215.0
2023/1/14,20092.0,19281.0,15243.0
2023/1/16,20030.0,18874.0,16550.0
2023/1/17,20000.0,19675.0,18228.0
2023/1/18,20266.0,19182.0,16045.0
2023/1/19,20131.0,19661.0,17723.0
2023/1/20,20145.0,19142.0,17783.0
2023/1/21,20161.0,19168.0,17090.0
2023/1/25,20114.0,19147.0,17279.0
2023/1/26,20114.0,19147.0,17279.0
2023/1/27,20216.0,19530.0,18164.0
2023/1/28,20216.0,19530.0,18164.0
2023/1/30,20056.0,18856.0,16021.0
2023/1/31,19687.0,18380.0,17678.0
2023/2/1,20027.0,19332.0,17914.0
2023/2/2,19868.0,18834.0,17688.0
2023/2/3,19698.0,18762.0,16588.0
2023/2/4,19628.0,18545.0,16917.0
2023/2/6,19468.0,18589.0,16424.0
2023/2/7,19214.0,18273.0,16791.0
2023/2/8,19053.0,18700.0,16959.0
2023/2/9,19071.0,18102.0,17128.0
2023/2/10,19071.0,18102.0,17128.0
2023/2/11,19306.0,18499.0,16997.0
2023/2/13,18915.0,18057.0,15015.0
2023/2/14,19058.0,18287.0,17576.0
2023/2/15,18922.0,18189.0,17024.0
2023/2/16,19017.0,18295.0,17482.0
2023/2/17,19049.0,18203.0,16872.0
2023/2/18,19049.0,18203.0,16872.0
2023/2/20,18500.0,18097.0,17052.0
2023/2/21,18500.0,18111.0,16979.0
2023/2/22,19367.0,18207.0,17088.0
2023/2/23,18782.0,18177.0,17530.0
2023/2/24,19180.0,18334.0,17571.0
2023/2/25,18927.0,18233.0,17030.0
2023/2/27,18820.0,18155.0,16628.0
2023/2/28,18493.0,17831.0,16622.0
2023/3/1,18760.0,18055.0,16895.0
2023/3/2,18797.0,17974.0,13729.0
2023/3/3,18672.0,17995.0,17122.0
2023/3/4,18672.0,17995.0,17122.0
2023/3/6,18674.0,17820.0,16759.0
2023/3/7,18674.0,17820.0,16759.0
2023/3/8,18536.0,17673.0,16542.0
2023/3/9,18536.0,17673.0,16542.0
2023/3/10,18442.0,17773.0,16763.0
2023/3/11,18442.0,17773.0,16763.0
2023/3/13,17858.0,16447.0,12671.0
2023/3/14,18773.0,17713.0,16470.0
2023/3/15,19000.0,18513.0,16415.0
2023/3/16,19000.0,18513.0,16415.0
2023/3/17,19128.0,18261.0,17776.0
2023/3/18,19018.0,17916.0,16378.0
2023/3/20,19145.0,18878.0,16773.0
2023/3/21,19742.0,19155.0,17182.0
2023/3/22,19742.0,19155.0,17182.0
2023/3/23,19432.0,18098.0,16409.0
2023/3/24,20703.0,19206.0,17773.0
2023/3/25,20703.0,19206.0,17773.0
2023/3/27,19971.0,18760.0,16920.0
2023/3/28,20726.0,19967.0,17674.0
2023/3/29,20890.0,19476.0,18418.0
2023/3/30,21164.0,19011.0,16355.0
2023/3/31,20832.0,19370.0,17168.0
2023/4/1,20442.0,19029.0,17017.0
2023/4/3,20775.0,18965.0,16740.0
2023/4/4,20353.0,19017.0,16636.0
2023/4/5,20353.0,19017.0,16636.0
2023/4/6,20774.0,18583.0,16978.0
2023/4/7,20826.0,19438.0,17681.0
2023/4/8,20826.0,19438.0,17681.0
2023/4/10,19636.0,18602.0,15798.0
2023/4/11,21942.0,19927.0,18402.0
2023/4/12,21942.0,19927.0,18402.0
2023/4/13,21239.0,20408.0,18493.0
2023/4/14,22103.0,19880.0,17942.0
2023/4/15,22103.0,19880.0,17942.0
2023/4/17,21041.0,18896.0,17165.0
2023/4/18,21696.0,20311.0,19720.0
2023/4/19,21696.0,20311.0,19720.0
2023/4/20,21990.0,19447.0,16995.0
2023/4/21,20667.0,18884.0,17446.0
2023/4/22,20667.0,18884.0,17446.0
2023/4/24,20412.0,19763.0,17286.0
2023/4/25,20412.0,19763.0,17286.0
2023/4/26,21557.0,20061.0,18000.0
2023/4/27,20758.0,19481.0,17776.0
2023/4/28,20758.0,19481.0,17776.0
2023/4/29,21465.0,20013.0,14515.0
2023/5/1,22412.0,20455.0,17458.0
2023/5/2,22188.0,20068.0,17971.0
2023/5/3,21444.0,20500.0,18374.0
2023/5/4,21444.0,20500.0,18374.0
2023/5/5,20305.0,19107.0,17564.0
2023/5/6,20305.0,19107.0,17564.0
2023/5/8,21063.0,19239.0,16011.0
2023/5/9,22101.0,19609.0,17220.0
2023/5/10,20452.0,19181.0,17340.0
2023/5/11,20199.0,18526.0,17278.0
2023/5/12,23452.0,20930.0,19847.0
2023/5/13,23452.0,20930.0,19847.0
2023/5/15,22236.0,19847.0,18042.0
2023/5/16,22825.0,20038.0,18318.0
2023/5/17,22129.0,19570.0,17789.0
2023/5/18,22129.0,19570.0,17789.0
2023/5/19,22338.0,19944.0,18168.0
2023/5/20,22338.0,19944.0,18168.0
2023/5/22,21056.0,20239.0,15525.0
2023/5/23,21818.0,19119.0,16911.0
2023/5/24,20281.0,17641.0,17500.0
2023/5/25,20515.0,20419.0,18809.0
2023/5/26,20515.0,20419.0,18809.0
2023/5/27,21801.0,19442.0,15063.0
2023/5/29,20801.0,19821.0,18011.0
2023/5/30,21818.0,20539.0,18019.0
2023/5/31,21503.0,20378.0,19194.0
2023/6/1,20703.0,20157.0,16624.0
2023/6/2,20449.0,19890.0,18147.0
2023/6/3,20888.0,19896.0,18104.0
2023/6/5,24500.0,21833.0,18136.0
2023/6/6,24500.0,21833.0,18136.0
2023/6/7,20269.0,18971.0,18185.0
2023/6/8,20531.0,19789.0,17838.0
2023/6/9,20656.0,20160.0,17873.0
2023/6/10,20656.0,20160.0,17873.0
2023/6/12,20261.0,18515.0,18360.0
2023/6/13,21363.0,20631.0,18414.0
2023/6/14,24200.0,20919.0,18680.0
2023/6/15,20839.0,19604.0,17500.0
2023/6/16,20851.0,19517.0,17402.0
2023/6/17,20851.0,19517.0,17402.0
2023/6/19,22286.0,19473.0,17505.0
2023/6/20,22826.0,19809.0,18018.0
2023/6/21,22826.0,19809.0,18018.0
2023/6/22,23271.0,18698.0,9046.0
2023/6/23,21147.0,20359.0,17624.0
2023/6/24,22502.0,19239.0,16347.0
2023/6/26,21358.0,19760.0,17510.0
2023/6/27,21648.0,19503.0,17815.0
2023/6/28,21526.0,19246.0,17008.0
2023/6/29,22288.0,19783.0,17772.0
2023/6/30,22288.0,19783.0,17772.0
2023/7/1,21262.0,19346.0,16636.0
2023/7/3,19363.0,17840.0,15461.0
2023/7/4,20439.0,19423.0,16469.0
2023/7/5,22069.0,19218.0,17340.0
2023/7/6,20953.0,19010.0,17024.0
2023/7/7,20723.0,18978.0,18055.0
2023/7/8,23312.0,19870.0,16703.0
2023/7/10,22018.0,18936.0,16127.0
2023/7/11,20508.0,19528.0,16788.0
2023/7/12,22417.0,19613.0,17165.0
2023/7/13,20973.0,18607.0,12938.0
2023/7/14,20702.0,19407.0,17448.0
2023/7/15,20691.0,18996.0,14572.0
2023/7/17,20317.0,18347.0,15660.0
2023/7/18,21178.0,19230.0,14432.0
2023/7/19,22814.0,20436.0,17121.0
2023/7/20,22270.0,17496.0,12696.0
2023/7/21,21597.0,19948.0,16893.0
2023/7/22,21261.0,18712.0,15821.0
2023/7/24,20916.0,18285.0,13694.0
2023/7/25,20418.0,19474.0,17549.0
2023/7/26,21619.0,19482.0,16792.0
2023/7/27,21544.0,19533.0,16252.0
2023/7/28,20272.0,18442.0,16693.0
2023/7/29,21083.0,19049.0,17652.0
2023/7/31,20442.0,18644.0,10722.0
2023/8/1,20304.0,19367.0,15022.0
2023/8/2,22507.0,19543.0,13858.0
2023/8/3,20649.0,18225.0,14258.0
2023/8/4,22486.0,19862.0,17683.0
2023/8/7,25923.0,19023.0,17140.0
2023/8/8,21623.0,18833.0,14832.0
2023/8/9,20362.0,19287.0,16855.0
2023/8/10,20131.0,18772.0,16570.0
2023/8/11,22194.0,18189.0,13546.0
2023/8/12,21436.0,17814.0,17000.0
2023/8/14,21511.0,19390.0,16927.0
2023/8/15,20171.0,19625.0,16447.0
2023/8/16,20636.0,19806.0,17289.0
2023/8/17,20000.0,18411.0,16947.0
2023/8/18,20737.0,19348.0,17030.0
2023/8/19,22447.0,19148.0,17034.0
2023/8/21,21741.0,18606.0,16958.0
2023/8/22,20118.0,17785.0,12540.0
2023/8/23,21395.0,19728.0,17225.0
2023/8/24,21244.0,19212.0,17050.0
2023/8/25,21323.0,19888.0,17515.0
2023/8/26,21017.0,18702.0,16500.0
2023/8/28,20972.0,18977.0,16202.0
2023/8/29,21203.0,19387.0,17718.0
2023/8/30,20832.0,20030.0,17148.0
2023/8/31,23067.0,19437.0,17012.0
2023/9/1,20687.0,19305.0,17584.0
2023/9/2,20905.0,19697.0,16910.0
2023/9/4,20775.0,20514.0,18295.0
2023/9/5,20845.0,18484.0,16787.0
2023/9/6,21537.0,19920.0,17801.0
2023/9/7,20659.0,18175.0,16668.0
2023/9/8,21190.0,18897.0,17106.0
2023/9/9,21689.0,20090.0,17167.0
2023/9/11,20423.0,19569.0,17318.0
2023/9/12,22075.0,20449.0,17725.0
2023/9/13,23373.0,20043.0,17687.0
2023/9/14,26403.0,21355.0,17301.0
2023/9/15,21964.0,18981.0,14924.0
2023/9/16,22296.0,20416.0,17481.0
2023/9/18,21396.0,18500.0,17203.0
2023/9/19,22321.0,20218.0,16880.0
2023/9/20,22336.0,21380.0,19182.0
2023/9/21,22400.0,19618.0,17170.0
2023/9/22,22565.0,19855.0,17072.0
2023/9/23,22171.0,20171.0,17659.0
2023/9/25,20958.0,19978.0,18135.0
2023/9/26,24687.0,20972.0,18080.0
2023/9/27,22055.0,19077.0,14930.0
2023/9/28,22055.0,19077.0,14930.0
2023/10/2,22635.0,20065.0,13972.0
2023/10/3,22635.0,20065.0,13972.0
2023/10/4,22635.0,20065.0,13972.0
2023/10/5,22309.0,19948.0,17628.0
2023/10/6,23811.0,21504.0,17354.0
2023/10/7,24535.0,21197.0,18248.0
2023/10/9,23966.0,20756.0,17423.0
2023/10/10,23468.0,20326.0,18703.0
2023/10/11,21847.0,19923.0,17941.0
2023/10/12,23268.0,19536.0,17443.0
2023/10/13,21666.0,19854.0,18053.0
2023/10/14,23493.0,22189.0,18729.0
2023/10/16,23227.0,21290.0,19671.0
2023/10/17,23796.0,23413.0,17316.0
2023/10/18,23775.0,20180.0,18004.0
2023/10/19,23962.0,20750.0,20121.0
2023/10/20,24139.0,21998.0,18799.0
2023/10/21,24048.0,21238.0,19510.0
2023/10/23,27713.0,22415.0,19059.0
2023/10/24,23590.0,15629.0,3001.0
2023/10/25,23243.0,20073.0,18331.0
2023/10/26,24410.0,22054.0,20006.0
2023/10/27,24428.0,21335.0,19285.0
2023/10/28,22317.0,21086.0,18783.0
2023/10/30,24400.0,21599.0,18032.0
2023/10/31,23400.0,21895.0,21152.0
2023/11/1,23657.0,20000.0,18033.0
2023/11/2,24187.0,21914.0,20008.0
2023/11/3,24345.0,21025.0,18000.0
2023/11/6,24364.0,22133.0,18266.0
2023/11/7,24109.0,22125.0,21313.0
2023/11/8,22018.0,20022.0,18111.0
2023/11/9,24120.0,21899.0,19690.0
2023/11/10,23188.0,21012.0,20315.0
2023/11/11,24613.0,21927.0,18163.0
2023/11/13,25902.0,21387.0,18920.0
2023/11/14,24000.0,21742.0,19457.0
2023/11/15,22899.0,20362.0,18808.0
2023/11/16,23385.0,20028.0,16171.0
2023/11/17,24257.0,21323.0,19826.0
2023/11/18,25791.0,21434.0,18418.0
2023/11/20,23079.0,21065.0,17957.0
2023/11/21,23658.0,19103.0,18000.0
2023/11/22,23070.0,20194.0,18052.0
2023/11/23,24316.0,22326.0,18597.0
2023/11/24,23872.0,21649.0,18913.0
2023/11/25,25229.0,21042.0,18543.0
2023/11/27,24014.0,21437.0,18320.0
2023/11/28,24102.0,22847.0,19818.0
2023/11/29,23907.0,20162.0,17945.0
2023/11/30,23393.0,20911.0,19272.0
2023/12/1,23933.0,21607.0,18444.0
2023/12/2,23003.0,20589.0,18745.0
2023/12/4,22917.0,20023.0,18000.0
2023/12/5,23706.0,22431.0,19250.0
2023/12/6,23458.0,20148.0,18764.0
2023/12/7,23511.0,20633.0,18635.0
2023/12/8,23781.0,21657.0,17648.0
2023/12/9,24741.0,21030.0,19093.0
2023/12/11,22417.0,20500.0,18000.0
2023/12/12,23784.0,21268.0,18471.0
2023/12/13,21945.0,20082.0,18267.0
2023/12/14,24726.0,21824.0,17893.0
2023/12/15,22586.0,20500.0,19524.0
2023/12/16,24065.0,21476.0,18708.0
2023/12/18,21724.0,19130.0,15414.0
2023/12/19,22920.0,19715.0,15586.0
2023/12/20,22459.0,20524.0,19429.0
2023/12/21,22834.0,21104.0,19840.0
2023/12/22,23364.0,20898.0,19283.0
2023/12/23,22233.0,20656.0,15800.0
2023/12/25,21802.0,19853.0,15411.0
2023/12/26,23143.0,20647.0,19503.0
2023/12/27,22426.0,19941.0,17727.0
2023/12/28,23027.0,21057.0,19433.0
2023/12/29,23764.0,21276.0,18508.0
2023/12/30,22911.0,20545.0,16989.0
2024/1/3,23418.0,20293.0,16509.0
2024/1/4,21356.0,19944.0,17532.0
2024/1/5,21616.0,19588.0,12814.0
2024/1/6,22092.0,19314.0,13540.0
2024/1/8,22434.0,20391.0,15462.0
2024/1/9,21956.0,13711.0,10943.0
2024/1/10,22678.0,20333.0,19833.0
2024/1/11,21563.0,20178.0,15505.0
2024/1/12,21845.0,20540.0,19197.0
2024/1/13,21845.0,20540.0,19197.0
2024/1/15,21845.0,20540.0,19197.0
2024/1/16,21845.0,20540.0,19197.0
2024/1/17,22193.0,20148.0,17881.0
2024/1/18,21461.0,20465.0,20000.0
2024/1/19,21282.0,20464.0,18305.0
2024/1/20,21282.0,20464.0,18305.0
2024/1/22,23000.0,21433.0,19616.0
2024/1/23,21018.0,20009.0,18553.0
2024/1/24,21141.0,19563.0,15615.0
2024/1/25,21824.0,20282.0,16779.0
2024/1/26,20943.0,20088.0,16809.0
2024/1/27,21678.0,20012.0,18550.0
2024/1/29,20415.0,19403.0,17500.0
2024/1/30,20871.0,19980.0,18500.0
2024/1/31,21427.0,20374.0,19761.0
2024/2/1,20416.0,19757.0,18149.0
2024/2/2,21105.0,19568.0,18006.0
2024/2/3,21146.0,19878.0,17758.0
2024/2/5,21433.0,19922.0,17883.0
2024/2/6,20467.0,19795.0,17810.0
2024/2/7,20154.0,19443.0,18292.0
2024/2/8,21345.0,19592.0,17944.0
2024/2/9,20719.0,19091.0,17120.0
2024/2/14,20415.0,19499.0,18154.0
2024/2/15,21134.0,19571.0,18318.0
2024/2/16,20093.0,18875.0,17176.0
2024/2/17,21321.0,19925.0,18071.0
2024/2/19,20500.0,20059.0,17664.0
2024/2/20,20262.0,19365.0,17743.0
2024/2/21,20510.0,19645.0,18460.0
2024/2/22,19997.0,19164.0,18047.0
2024/2/23,20169.0,19277.0,18211.0
2024/2/24,20487.0,19416.0,18007.0
2024/2/26,20110.0,19554.0,18177.0
2024/2/27,20115.0,19736.0,18156.0
2024/2/28,21294.0,19638.0,18405.0
2024/2/29,20315.0,19024.0,17898.0
2024/3/1,20006.0,19007.0,18176.0
2024/3/2,20369.0,19102.0,17797.0
2024/3/4,19875.0,19285.0,18914.0
2024/3/5,20263.0,19792.0,17976.0
2024/3/6,20382.0,18918.0,17508.0
2024/3/7,20653.0,19512.0,18176.0
2024/3/8,19716.0,18985.0,18285.0
2024/3/9,19833.0,18877.0,17588.0
2024/3/11,19951.0,19153.0,17593.0
2024/3/12,20194.0,19081.0,17771.0
2024/3/13,19901.0,18939.0,18163.0
2024/3/14,19324.0,18479.0,17722.0
2024/3/15,19461.0,18739.0,17997.0
2024/3/16,19628.0,18549.0,17184.0
2024/3/18,19652.0,19201.0,17421.0
2024/3/19,20324.0,19463.0,17720.0
2024/3/20,19449.0,18655.0,17570.0
2024/3/21,19408.0,18585.0,17682.0
2024/3/22,19454.0,18840.0,18047.0
2024/3/23,19420.0,18699.0,17583.0
2024/3/25,19208.0,18464.0,17000.0
2024/3/26,20147.0,18968.0,17477.0
2024/3/27,19335.0,18455.0,17358.0
2024/3/28,19524.0,18728.0,18136.0
2024/3/29,19198.0,18124.0,15085.0
2024/3/30,19422.0,18739.0,17449.0
2024/4/1,19181.0,16608.0,13636.0
2024/4/2,20087.0,18913.0,17403.0
2024/4/3,19347.0,18424.0,17000.0
2024/4/4,19271.0,18483.0,17925.0
2024/4/5,19424.0,18605.0,17949.0
2024/4/6,19707.0,18685.0,17007.0
2024/4/8,19520.0,18910.0,17761.0
2024/4/9,20050.0,18945.0,17589.0
2024/4/10,19209.0,18083.0,16920.0
2024/4/11,18707.0,18428.0,17869.0
2024/4/12,19391.0,18607.0,17752.0
2024/4/13,19374.0,18817.0,18033.0
2024/4/15,19022.0,18500.0,17529.0
2024/4/16,19549.0,18844.0,17812.0
2024/4/17,19239.0,18400.0,17565.0
2024/4/18,19215.0,18500.0,18100.0
2024/4/19,19360.0,18429.0,17227.0
2024/4/20,19513.0,19067.0,17000.0
2024/4/22,19827.0,19426.0,18203.0
2024/4/23,19866.0,18924.0,17138.0
2024/4/24,19750.0,18914.0,18245.0
2024/4/25,19567.0,18500.0,18082.0
2024/4/26,19500.0,18490.0,17000.0
2024/4/27,19484.0,18558.0,17000.0
2024/4/30,20000.0,19253.0,17880.0
2024/5/1,20000.0,19273.0,18000.0
2024/5/2,19731.0,18940.0,14813.0
2024/5/3,20030.0,19409.0,17871.0
2024/5/4,19082.0,19000.0,16211.0
2024/5/6,20000.0,19839.0,17861.0
2024/5/7,20308.0,19201.0,17067.0
2024/5/8,20372.0,17557.0,3800.0
2024/5/9,19814.0,19000.0,17870.0
2024/5/10,20002.0,19085.0,18013.0
2024/5/11,20514.0,19405.0,17712.0
2024/5/13,19563.0,18841.0,17857.0
2024/5/14,20850.0,19520.0,16005.0
2024/5/15,20084.0,18716.0,5717.0
2024/5/16,19989.0,17312.0,3420.0
2024/5/17,19949.0,19214.0,17500.0
2024/5/18,21567.0,20132.0,19059.0
2024/5/20,20500.0,19861.0,19500.0
2024/5/21,20373.0,19076.0,4470.0
