Date,WTI원유선물
2021-09-29,74.83000183105469
2021-09-30,75.02999877929688
2021-10-01,75.87999725341797
2021-10-04,77.62000274658203
2021-10-05,78.93000030517578
2021-10-06,77.43000030517578
2021-10-07,78.30000305175781
2021-10-08,79.3499984741211
2021-10-11,80.5199966430664
2021-10-12,80.63999938964844
2021-10-13,80.44000244140625
2021-10-14,81.30999755859375
2021-10-15,82.27999877929688
2021-10-18,82.44000244140625
2021-10-19,82.95999908447266
2021-10-20,83.87000274658203
2021-10-21,82.5
2021-10-22,83.76000213623047
2021-10-25,83.76000213623047
2021-10-26,84.6500015258789
2021-10-27,82.66000366210938
2021-10-28,82.80999755859375
2021-10-29,83.56999969482422
2021-11-01,84.05000305175781
2021-11-02,83.91000366210938
2021-11-03,80.86000061035156
2021-11-04,78.80999755859375
2021-11-05,81.2699966430664
2021-11-08,81.93000030517578
2021-11-09,84.1500015258789
2021-11-10,81.33999633789062
2021-11-11,81.58999633789062
2021-11-12,80.79000091552734
2021-11-15,80.87999725341797
2021-11-16,80.76000213623047
2021-11-17,78.36000061035156
2021-11-18,79.01000213623047
2021-11-19,76.0999984741211
2021-11-22,76.75
2021-11-23,78.5
2021-11-24,78.38999938964844
2021-11-26,68.1500015258789
2021-11-29,69.94999694824219
2021-11-30,66.18000030517578
2021-12-01,65.56999969482422
2021-12-02,66.5
2021-12-03,66.26000213623047
2021-12-06,69.48999786376953
2021-12-07,72.05000305175781
2021-12-08,72.36000061035156
2021-12-09,70.94000244140625
2021-12-10,71.66999816894531
2021-12-13,71.29000091552734
2021-12-14,70.7300033569336
2021-12-15,70.87000274658203
2021-12-16,72.37999725341797
2021-12-17,70.86000061035156
2021-12-20,68.2300033569336
2021-12-21,71.12000274658203
2021-12-22,72.76000213623047
2021-12-23,73.79000091552734
2021-12-27,75.56999969482422
2021-12-28,75.9800033569336
2021-12-29,76.55999755859375
2021-12-30,76.98999786376953
2021-12-31,75.20999908447266
2022-01-03,76.08000183105469
2022-01-04,76.98999786376953
2022-01-05,77.8499984741211
2022-01-06,79.45999908447266
2022-01-07,78.9000015258789
2022-01-10,78.2300033569336
2022-01-11,81.22000122070312
2022-01-12,82.63999938964844
2022-01-13,82.12000274658203
2022-01-14,83.81999969482422
2022-01-18,85.43000030517578
2022-01-19,86.95999908447266
2022-01-20,86.9000015258789
2022-01-21,85.13999938964844
2022-01-24,83.30999755859375
2022-01-25,85.5999984741211
2022-01-26,87.3499984741211
2022-01-27,86.61000061035156
2022-01-28,86.81999969482422
2022-01-31,88.1500015258789
2022-02-01,88.19999694824219
2022-02-02,88.26000213623047
2022-02-03,90.2699966430664
2022-02-04,92.30999755859375
2022-02-07,91.31999969482422
2022-02-08,89.36000061035156
2022-02-09,89.66000366210938
2022-02-10,89.87999725341797
2022-02-11,93.0999984741211
2022-02-14,95.45999908447266
2022-02-15,92.06999969482422
2022-02-16,93.66000366210938
2022-02-17,91.76000213623047
2022-02-18,91.06999969482422
2022-02-22,92.3499984741211
2022-02-23,92.0999984741211
2022-02-24,92.80999755859375
2022-02-25,91.58999633789062
2022-02-28,95.72000122070312
2022-03-01,103.41000366210938
2022-03-02,110.5999984741211
2022-03-03,107.66999816894531
2022-03-04,115.68000030517578
2022-03-07,119.4000015258789
2022-03-08,123.69999694824219
2022-03-09,108.69999694824219
2022-03-10,106.0199966430664
2022-03-11,109.33000183105469
2022-03-14,103.01000213623047
2022-03-15,96.44000244140625
2022-03-16,95.04000091552734
2022-03-17,102.9800033569336
2022-03-18,104.69999694824219
2022-03-21,112.12000274658203
2022-03-22,111.76000213623047
2022-03-23,114.93000030517578
2022-03-24,112.33999633789062
2022-03-25,113.9000015258789
2022-03-28,105.95999908447266
2022-03-29,104.23999786376953
2022-03-30,107.81999969482422
2022-03-31,100.27999877929688
2022-04-01,99.2699966430664
2022-04-04,103.27999877929688
2022-04-05,101.95999908447266
2022-04-06,96.2300033569336
2022-04-07,96.02999877929688
2022-04-08,98.26000213623047
2022-04-11,94.29000091552734
2022-04-12,100.5999984741211
2022-04-13,104.25
2022-04-14,106.94999694824219
2022-04-18,108.20999908447266
2022-04-19,102.55999755859375
2022-04-20,102.75
2022-04-21,103.79000091552734
2022-04-22,102.06999969482422
2022-04-25,98.54000091552734
2022-04-26,101.69999694824219
2022-04-27,102.0199966430664
2022-04-28,105.36000061035156
2022-04-29,104.69000244140625
2022-05-02,105.16999816894531
2022-05-03,102.41000366210938
2022-05-04,107.80999755859375
2022-05-05,108.26000213623047
2022-05-06,109.7699966430664
2022-05-09,103.08999633789062
2022-05-10,99.76000213623047
2022-05-11,105.70999908447266
2022-05-12,106.12999725341797
2022-05-13,110.48999786376953
2022-05-16,114.19999694824219
2022-05-17,112.4000015258789
2022-05-18,109.58999633789062
2022-05-19,112.20999908447266
2022-05-20,113.2300033569336
2022-05-23,110.29000091552734
2022-05-24,109.7699966430664
2022-05-25,110.33000183105469
2022-05-26,114.08999633789062
2022-05-27,115.06999969482422
2022-05-31,114.66999816894531
2022-06-01,115.26000213623047
2022-06-02,116.87000274658203
2022-06-03,118.87000274658203
2022-06-06,118.5
2022-06-07,119.41000366210938
2022-06-08,122.11000061035156
2022-06-09,121.51000213623047
2022-06-10,120.66999816894531
2022-06-13,120.93000030517578
2022-06-14,118.93000030517578
2022-06-15,115.30999755859375
2022-06-16,117.58999633789062
2022-06-17,109.55999755859375
2022-06-21,110.6500015258789
2022-06-22,106.19000244140625
2022-06-23,104.2699966430664
2022-06-24,107.62000274658203
2022-06-27,109.56999969482422
2022-06-28,111.76000213623047
2022-06-29,109.77999877929688
2022-06-30,105.76000213623047
2022-07-01,108.43000030517578
2022-07-05,99.5
2022-07-06,98.52999877929688
2022-07-07,102.7300033569336
2022-07-08,104.79000091552734
2022-07-11,104.08999633789062
2022-07-12,95.83999633789062
2022-07-13,96.30000305175781
2022-07-14,95.77999877929688
2022-07-15,97.58999633789062
2022-07-18,102.5999984741211
2022-07-19,104.22000122070312
2022-07-20,102.26000213623047
2022-07-21,96.3499984741211
2022-07-22,94.69999694824219
2022-07-25,96.69999694824219
2022-07-26,94.9800033569336
2022-07-27,97.26000213623047
2022-07-28,96.41999816894531
2022-07-29,98.62000274658203
2022-08-01,93.88999938964844
2022-08-02,94.41999816894531
2022-08-03,90.66000366210938
2022-08-04,88.54000091552734
2022-08-05,89.01000213623047
2022-08-08,90.76000213623047
2022-08-09,90.5
2022-08-10,91.93000030517578
2022-08-11,94.33999633789062
2022-08-12,92.08999633789062
2022-08-15,89.41000366210938
2022-08-16,86.52999877929688
2022-08-17,88.11000061035156
2022-08-18,90.5
2022-08-19,90.7699966430664
2022-08-22,90.2300033569336
2022-08-23,93.73999786376953
2022-08-24,94.88999938964844
2022-08-25,92.5199966430664
2022-08-26,93.05999755859375
2022-08-29,97.01000213623047
2022-08-30,91.63999938964844
2022-08-31,89.55000305175781
2022-09-01,86.61000061035156
2022-09-02,86.87000274658203
2022-09-06,86.87999725341797
2022-09-07,81.94000244140625
2022-09-08,83.54000091552734
2022-09-09,86.79000091552734
2022-09-12,87.77999877929688
2022-09-13,87.30999755859375
2022-09-14,88.4800033569336
2022-09-15,85.0999984741211
2022-09-16,85.11000061035156
2022-09-19,85.7300033569336
2022-09-20,84.44999694824219
2022-09-21,82.94000244140625
2022-09-22,83.48999786376953
2022-09-23,78.73999786376953
2022-09-26,76.70999908447266
2022-09-27,78.5
2022-09-28,82.1500015258789
2022-09-29,81.2300033569336
2022-09-30,79.48999786376953
2022-10-03,83.62999725341797
2022-10-04,86.5199966430664
2022-10-05,87.76000213623047
2022-10-06,88.44999694824219
2022-10-07,92.63999938964844
2022-10-10,91.12999725341797
2022-10-11,89.3499984741211
2022-10-12,87.2699966430664
2022-10-13,89.11000061035156
2022-10-14,85.61000061035156
2022-10-17,85.45999908447266
2022-10-18,82.81999969482422
2022-10-19,85.55000305175781
2022-10-20,85.9800033569336
2022-10-21,85.05000305175781
2022-10-24,84.58000183105469
2022-10-25,85.31999969482422
2022-10-26,87.91000366210938
2022-10-27,89.08000183105469
2022-10-28,87.9000015258789
2022-10-31,86.52999877929688
2022-11-01,88.37000274658203
2022-11-02,90.0
2022-11-03,88.16999816894531
2022-11-04,92.61000061035156
2022-11-07,91.79000091552734
2022-11-08,88.91000366210938
2022-11-09,85.83000183105469
2022-11-10,86.47000122070312
2022-11-11,88.95999908447266
2022-11-14,85.87000274658203
2022-11-15,86.91999816894531
2022-11-16,85.58999633789062
2022-11-17,81.63999938964844
2022-11-18,80.08000183105469
2022-11-21,79.7300033569336
2022-11-22,80.94999694824219
2022-11-23,77.94000244140625
2022-11-25,76.27999877929688
2022-11-28,77.23999786376953
2022-11-29,78.19999694824219
2022-11-30,80.55000305175781
2022-12-01,81.22000122070312
2022-12-02,79.9800033569336
2022-12-05,76.93000030517578
2022-12-06,74.25
2022-12-07,72.01000213623047
2022-12-08,71.45999908447266
2022-12-09,71.0199966430664
2022-12-12,73.16999816894531
2022-12-13,75.38999938964844
2022-12-14,77.27999877929688
2022-12-15,76.11000061035156
2022-12-16,74.29000091552734
2022-12-19,75.19000244140625
2022-12-20,76.08999633789062
2022-12-21,78.29000091552734
2022-12-22,77.48999786376953
2022-12-23,79.55999755859375
2022-12-27,79.52999877929688
2022-12-28,78.95999908447266
2022-12-29,78.4000015258789
2022-12-30,80.26000213623047
2023-01-03,76.93000030517578
2023-01-04,72.83999633789062
2023-01-05,73.66999816894531
2023-01-06,73.7699966430664
2023-01-09,74.62999725341797
2023-01-10,75.12000274658203
2023-01-11,77.41000366210938
2023-01-12,78.38999938964844
2023-01-13,79.86000061035156
2023-01-17,80.18000030517578
2023-01-18,79.4800033569336
2023-01-19,80.33000183105469
2023-01-20,81.30999755859375
2023-01-23,81.62000274658203
2023-01-24,80.12999725341797
2023-01-25,80.1500015258789
2023-01-26,81.01000213623047
2023-01-27,79.68000030517578
2023-01-30,77.9000015258789
2023-01-31,78.87000274658203
2023-02-01,76.41000366210938
2023-02-02,75.87999725341797
2023-02-03,73.38999938964844
2023-02-06,74.11000061035156
2023-02-07,77.13999938964844
2023-02-08,78.47000122070312
2023-02-09,78.05999755859375
2023-02-10,79.72000122070312
2023-02-13,80.13999938964844
2023-02-14,79.05999755859375
2023-02-15,78.58999633789062
2023-02-16,78.48999786376953
2023-02-17,76.33999633789062
2023-02-21,76.16000366210938
2023-02-22,73.94999694824219
2023-02-23,75.38999938964844
2023-02-24,76.31999969482422
2023-02-27,75.68000030517578
2023-02-28,77.05000305175781
2023-03-01,77.69000244140625
2023-03-02,78.16000366210938
2023-03-03,79.68000030517578
2023-03-06,80.45999908447266
2023-03-07,77.58000183105469
2023-03-08,76.66000366210938
2023-03-09,75.72000122070312
2023-03-10,76.68000030517578
2023-03-13,74.80000305175781
2023-03-14,71.33000183105469
2023-03-15,67.61000061035156
2023-03-16,68.3499984741211
2023-03-17,66.73999786376953
2023-03-20,67.63999938964844
2023-03-21,69.33000183105469
2023-03-22,70.9000015258789
2023-03-23,69.95999908447266
2023-03-24,69.26000213623047
2023-03-27,72.80999755859375
2023-03-28,73.19999694824219
2023-03-29,72.97000122070312
2023-03-30,74.37000274658203
2023-03-31,75.66999816894531
2023-04-03,80.41999816894531
2023-04-04,80.70999908447266
2023-04-05,80.61000061035156
2023-04-06,80.69999694824219
2023-04-10,79.73999786376953
2023-04-11,81.52999877929688
2023-04-12,83.26000213623047
2023-04-13,82.16000366210938
2023-04-14,82.5199966430664
2023-04-17,80.83000183105469
2023-04-18,80.86000061035156
2023-04-19,79.16000366210938
2023-04-20,77.29000091552734
2023-04-21,77.87000274658203
2023-04-24,78.76000213623047
2023-04-25,77.06999969482422
2023-04-26,74.30000305175781
2023-04-27,74.76000213623047
2023-04-28,76.77999877929688
2023-05-01,75.66000366210938
2023-05-02,71.66000366210938
2023-05-03,68.5999984741211
2023-05-04,68.55999755859375
2023-05-05,71.33999633789062
2023-05-08,73.16000366210938
2023-05-09,73.70999908447266
2023-05-10,72.55999755859375
2023-05-11,70.87000274658203
2023-05-12,70.04000091552734
2023-05-15,71.11000061035156
2023-05-16,70.86000061035156
2023-05-17,72.83000183105469
2023-05-18,71.86000061035156
2023-05-19,71.55000305175781
2023-05-22,71.98999786376953
2023-05-23,72.91000366210938
2023-05-24,74.33999633789062
2023-05-25,71.83000183105469
2023-05-26,72.66999816894531
2023-05-30,69.45999908447266
2023-05-31,68.08999633789062
2023-06-01,70.0999984741211
2023-06-02,71.73999786376953
2023-06-05,72.1500015258789
2023-06-06,71.73999786376953
2023-06-07,72.52999877929688
2023-06-08,71.29000091552734
2023-06-09,70.16999816894531
2023-06-12,67.12000274658203
2023-06-13,69.41999816894531
2023-06-14,68.2699966430664
2023-06-15,70.62000274658203
2023-06-16,71.77999877929688
2023-06-20,70.5
2023-06-21,72.52999877929688
2023-06-22,69.51000213623047
2023-06-23,69.16000366210938
2023-06-26,69.37000274658203
2023-06-27,67.69999694824219
2023-06-28,69.55999755859375
2023-06-29,69.86000061035156
2023-06-30,70.63999938964844
2023-07-03,69.79000091552734
2023-07-05,71.79000091552734
2023-07-06,71.80000305175781
2023-07-07,73.86000061035156
2023-07-10,72.98999786376953
2023-07-11,74.83000183105469
2023-07-12,75.75
2023-07-13,76.88999938964844
2023-07-14,75.41999816894531
2023-07-17,74.1500015258789
2023-07-18,75.75
2023-07-19,75.3499984741211
2023-07-20,75.62999725341797
2023-07-21,77.06999969482422
2023-07-24,78.73999786376953
2023-07-25,79.62999725341797
2023-07-26,78.77999877929688
2023-07-27,80.08999633789062
2023-07-28,80.58000183105469
2023-07-31,81.80000305175781
2023-08-01,81.37000274658203
2023-08-02,79.48999786376953
2023-08-03,81.55000305175781
2023-08-04,82.81999969482422
2023-08-07,81.94000244140625
2023-08-08,82.91999816894531
2023-08-09,84.4000015258789
2023-08-10,82.81999969482422
2023-08-11,83.19000244140625
2023-08-14,82.51000213623047
2023-08-15,80.98999786376953
2023-08-16,79.37999725341797
2023-08-17,80.38999938964844
2023-08-18,81.25
2023-08-21,80.72000122070312
2023-08-22,80.3499984741211
2023-08-23,78.88999938964844
2023-08-24,79.05000305175781
2023-08-25,79.83000183105469
2023-08-28,80.0999984741211
2023-08-29,81.16000366210938
2023-08-30,81.62999725341797
2023-08-31,83.62999725341797
2023-09-01,85.55000305175781
2023-09-05,86.69000244140625
2023-09-06,87.54000091552734
2023-09-07,86.87000274658203
2023-09-08,87.51000213623047
2023-09-11,87.29000091552734
2023-09-12,88.83999633789062
2023-09-13,88.5199966430664
2023-09-14,90.16000366210938
2023-09-15,90.7699966430664
2023-09-18,91.4800033569336
2023-09-19,91.19999694824219
2023-09-20,90.27999877929688
2023-09-21,89.62999725341797
2023-09-22,90.02999877929688
2023-09-25,89.68000030517578
2023-09-26,90.38999938964844
2023-09-27,93.68000030517578
2023-09-28,91.70999908447266
2023-09-29,90.79000091552734
2023-10-02,88.81999969482422
2023-10-03,89.2300033569336
2023-10-04,84.22000122070312
2023-10-05,82.30999755859375
2023-10-06,82.79000091552734
2023-10-09,86.37999725341797
2023-10-10,85.97000122070312
2023-10-11,83.48999786376953
2023-10-12,82.91000366210938
2023-10-13,87.69000244140625
2023-10-16,86.66000366210938
2023-10-17,86.66000366210938
2023-10-18,88.31999969482422
2023-10-19,89.37000274658203
2023-10-20,88.75
2023-10-23,85.48999786376953
2023-10-24,83.73999786376953
2023-10-25,85.38999938964844
2023-10-26,83.20999908447266
2023-10-27,85.54000091552734
2023-10-30,82.30999755859375
2023-10-31,81.0199966430664
2023-11-01,80.44000244140625
2023-11-02,82.45999908447266
2023-11-03,80.51000213623047
2023-11-06,80.81999969482422
2023-11-07,77.37000274658203
2023-11-08,75.33000183105469
2023-11-09,75.73999786376953
2023-11-10,77.16999816894531
2023-11-13,78.26000213623047
2023-11-14,78.26000213623047
2023-11-15,76.66000366210938
2023-11-16,72.9000015258789
2023-11-17,75.88999938964844
2023-11-20,77.5999984741211
2023-11-21,77.7699966430664
2023-11-22,77.0999984741211
2023-11-24,75.54000091552734
2023-11-27,74.86000061035156
2023-11-28,76.41000366210938
2023-11-29,77.86000061035156
2023-11-30,75.95999908447266
2023-12-01,74.06999969482422
2023-12-04,73.04000091552734
2023-12-05,72.31999969482422
2023-12-06,69.37999725341797
2023-12-07,69.33999633789062
2023-12-08,71.2300033569336
2023-12-11,71.31999969482422
2023-12-12,68.61000061035156
2023-12-13,69.47000122070312
2023-12-14,71.58000183105469
2023-12-15,71.43000030517578
2023-12-18,72.47000122070312
2023-12-19,73.44000244140625
2023-12-20,74.22000122070312
2023-12-21,73.88999938964844
2023-12-22,73.55999755859375
2023-12-26,75.56999969482422
2023-12-27,74.11000061035156
2023-12-28,71.7699966430664
2023-12-29,71.6500015258789
2024-01-02,70.37999725341797
2024-01-03,72.69999694824219
2024-01-04,72.19000244140625
2024-01-05,73.80999755859375
2024-01-08,70.7699966430664
2024-01-09,72.23999786376953
2024-01-10,71.37000274658203
2024-01-11,72.0199966430664
2024-01-12,72.68000030517578
