날짜,광어_대,광어_중,광어_소,방어_대,우럭_대,우럭_중,우럭_소,참돔_대,참돔_중,참돔_소
2019-08-02,13997.0,12712.0,10949.0,3000.0,12333.0,12000.0,12000.0,17721.0,16403.0,13986.0
2019-08-03,13997.0,12712.0,10949.0,3000.0,12333.0,12000.0,12000.0,17721.0,16403.0,13986.0
2019-08-04,13997.0,12712.0,10949.0,3000.0,12333.0,12000.0,12000.0,17721.0,16403.0,13986.0
2019-08-05,15002.0,10831.0,10000.0,4930.0,12333.0,12000.0,12000.0,16752.0,12729.0,8540.0
2019-08-06,14016.0,11838.0,10000.0,4930.0,12333.0,12000.0,12000.0,14527.0,11900.0,7423.0
2019-08-07,14160.5,12427.5,10765.0,4930.0,12333.0,12000.0,12000.0,14527.0,11900.0,7423.0
2019-08-08,14311.0,12607.0,11019.0,4930.0,12333.0,12000.0,12000.0,14352.0,11037.0,4271.0
2019-08-09,12936.0,12500.0,12500.0,4930.0,12333.0,12000.0,12000.0,14688.0,13253.0,11717.0
2019-08-10,12936.0,12500.0,12500.0,4930.0,12333.0,12000.0,12000.0,14688.0,13253.0,11717.0
2019-08-11,12936.0,12500.0,12500.0,4930.0,12333.0,12000.0,12000.0,14688.0,13253.0,11717.0
2019-08-12,13899.0,11980.0,10471.0,4930.0,12333.0,12000.0,12000.0,14671.0,7745.0,2156.0
2019-08-13,13992.0,12380.0,10446.0,4930.0,12333.0,12000.0,12000.0,13542.0,11004.0,10000.0
2019-08-14,13854.0,12309.0,10515.5,4930.0,12333.0,12000.0,12000.0,15729.0,13511.0,10040.0
2019-08-15,13854.0,12309.0,10515.5,4930.0,12500.0,11564.0,10500.0,15729.0,13511.0,10040.0
2019-08-16,14316.0,12554.0,10953.0,4930.0,6082.0,5500.0,5500.0,18258.0,17479.0,13526.0
2019-08-17,14316.0,12554.0,10953.0,4930.0,6082.0,5500.0,5500.0,18258.0,17479.0,13526.0
2019-08-18,14316.0,12554.0,10953.0,4930.0,6082.0,5500.0,5500.0,18258.0,17479.0,13526.0
2019-08-19,14417.5,12538.0,11383.0,4930.0,6082.0,5500.0,5500.0,18258.0,17479.0,13526.0
2019-08-20,13469.0,12385.0,10578.0,4930.0,6082.0,5500.0,5500.0,14812.0,9487.0,6569.0
2019-08-21,13465.0,11794.5,10289.0,4930.0,7000.0,7000.0,6630.0,14812.0,9487.0,6569.0
2019-08-22,13461.0,11204.0,10000.0,4930.0,7000.0,7000.0,6630.0,14817.0,9674.0,7679.0
2019-08-23,17844.0,12084.0,10246.0,4930.0,7000.0,7000.0,6630.0,16730.0,10743.0,6957.0
2019-08-24,17844.0,12084.0,10246.0,4930.0,5887.0,5507.0,4150.0,17070.0,15674.0,9962.0
2019-08-25,17844.0,12084.0,10246.0,4930.0,5887.0,5507.0,4150.0,17070.0,15674.0,9962.0
2019-08-26,13266.5,10971.5,10034.5,4930.0,5887.0,5507.0,4150.0,15954.0,11731.0,6155.0
2019-08-27,13071.5,10932.0,10125.0,7200.0,5887.0,5507.0,4150.0,16322.0,14494.0,12385.0
2019-08-28,13214.0,11803.5,10591.5,7200.0,5887.0,5507.0,4150.0,12974.0,9698.0,5385.0
2019-08-29,14137.0,12287.0,10873.0,7200.0,8000.0,7024.0,4572.0,13958.0,9808.0,8092.0
2019-08-30,13224.0,11860.0,10017.0,7200.0,8000.0,7024.0,4572.0,14648.0,10617.0,7184.0
2019-08-31,13224.0,11860.0,10017.0,7200.0,8000.0,7024.0,4572.0,14648.0,10617.0,7184.0
2019-09-01,13224.0,11860.0,10017.0,7200.0,8000.0,7024.0,4572.0,14648.0,10617.0,7184.0
2019-09-02,13439.0,11257.0,9213.0,7200.0,8000.0,7024.0,4572.0,14648.0,10617.0,7184.0
2019-09-03,13324.0,11500.0,10267.0,7200.0,8000.0,7024.0,4572.0,14767.0,11009.0,8132.0
2019-09-04,13533.5,11732.5,10394.5,7500.0,8744.0,8621.0,7905.0,14767.0,11009.0,8132.0
2019-09-05,12865.0,11725.0,10508.0,2600.0,8500.0,8500.0,8500.0,13709.0,10708.0,7638.0
2019-09-06,12964.0,11135.0,10040.0,6200.0,8500.0,8500.0,8500.0,12680.0,11320.0,9895.0
2019-09-07,12964.0,11135.0,10040.0,6200.0,8500.0,8500.0,8500.0,12680.0,11320.0,9895.0
2019-09-08,12964.0,11135.0,10040.0,6200.0,8500.0,8500.0,8500.0,12680.0,11320.0,9895.0
2019-09-09,14340.5,11196.5,10290.0,3607.0,8500.0,8500.0,8500.0,13482.0,10961.0,10034.0
2019-09-10,12774.0,10663.5,8832.5,1878.0,8500.0,8500.0,8500.0,12000.0,9989.0,4723.0
2019-09-11,13313.0,11490.0,10500.0,4036.0,7262.0,7094.0,6740.0,15630.0,14837.0,13941.0
2019-09-12,13313.0,11490.0,10500.0,4036.0,7000.0,7000.0,7000.0,16311.0,12513.0,9743.0
2019-09-13,13313.0,11490.0,10500.0,4036.0,7000.0,7000.0,7000.0,16311.0,12513.0,9743.0
2019-09-14,13313.0,11490.0,10500.0,4036.0,7000.0,7000.0,7000.0,16311.0,12513.0,9743.0
2019-09-15,13313.0,11490.0,10500.0,4036.0,7000.0,7000.0,7000.0,16311.0,12513.0,9743.0
2019-09-16,13429.0,11160.0,9969.0,4036.0,7000.0,7000.0,7000.0,14235.0,10722.0,7470.0
2019-09-17,15469.0,11721.5,10291.5,4036.0,10732.0,7571.0,7000.0,14223.0,10686.0,7177.0
2019-09-18,15291.5,11940.5,10307.0,4036.0,10732.0,7571.0,7000.0,14308.0,10419.0,4796.0
2019-09-19,12779.0,10979.0,8662.5,4036.0,10732.0,7571.0,7000.0,9949.0,7002.0,5110.0
2019-09-20,12274.5,10035.5,6132.0,6989.0,10732.0,7571.0,7000.0,16037.0,14640.0,13769.0
2019-09-21,12274.5,10035.5,6132.0,6747.0,10732.0,7571.0,7000.0,15405.0,13534.0,10472.0
2019-09-22,12274.5,10035.5,6132.0,6747.0,10732.0,7571.0,7000.0,15405.0,13534.0,10472.0
2019-09-23,13309.0,11542.0,10044.0,8578.0,10732.0,7571.0,7000.0,18283.0,13796.0,9823.0
2019-09-24,14324.0,11255.0,8075.0,10317.0,10732.0,7571.0,7000.0,15080.0,11546.0,6447.0
2019-09-25,19382.0,13239.0,12049.0,10317.0,8722.0,7887.0,7000.0,15900.0,10329.0,6689.0
2019-09-26,20000.0,12453.0,10547.0,11000.0,8722.0,7887.0,7000.0,14876.0,11754.0,6158.0
2019-09-27,12538.0,11390.0,9693.0,11646.0,8722.0,7887.0,7000.0,16479.0,11049.0,6674.0
2019-09-28,12538.0,11390.0,9693.0,13188.0,8722.0,7887.0,7000.0,14454.0,11490.0,4359.0
2019-09-29,12538.0,11390.0,9693.0,13188.0,8722.0,7887.0,7000.0,14454.0,11490.0,4359.0
2019-09-30,20000.0,15357.0,10770.0,5969.0,10000.0,10000.0,9261.0,15266.0,10190.0,9819.0
2019-10-01,12432.0,11197.0,10079.0,6729.0,11333.0,10825.0,10700.0,13179.0,9081.0,4557.0
2019-10-02,12406.0,10802.0,10103.0,9520.0,9480.0,6159.0,4625.0,15430.0,11434.0,6100.0
2019-10-03,12406.0,10802.0,10103.0,7919.0,9480.0,6159.0,4625.0,14552.0,10917.0,7778.0
2019-10-04,12330.0,10961.0,10435.0,7919.0,9480.0,6159.0,4625.0,14552.0,10917.0,7778.0
2019-10-05,12330.0,10961.0,10435.0,6673.0,13740.0,12320.0,11795.0,15427.0,10844.0,6142.0
2019-10-06,12330.0,10961.0,10435.0,6673.0,13740.0,12320.0,11795.0,15427.0,10844.0,6142.0
2019-10-07,12829.0,11199.0,10189.0,8322.0,9480.0,6159.0,4625.0,15486.0,12723.0,10000.0
2019-10-08,12829.0,11199.0,10189.0,8322.0,9480.0,6159.0,4625.0,15486.0,12723.0,10000.0
2019-10-09,12829.0,11199.0,10189.0,8322.0,9480.0,6159.0,4625.0,15486.0,12723.0,10000.0
2019-10-10,12517.0,10247.0,9892.0,11457.0,10145.0,9752.0,9182.0,14404.0,11129.0,9442.0
2019-10-11,13795.0,11203.0,6948.0,7518.0,10145.0,9752.0,9182.0,15785.0,12805.0,10175.0
2019-10-12,13795.0,11203.0,6948.0,6605.0,11247.0,9835.0,9548.0,14469.0,12130.0,10000.0
2019-10-13,13795.0,11203.0,6948.0,6605.0,11247.0,9835.0,9548.0,14469.0,12130.0,10000.0
2019-10-14,12588.0,9199.0,5507.0,10112.0,7052.0,6557.0,6080.0,14519.0,10969.0,6771.0
2019-10-15,13059.0,10796.0,9982.0,13831.0,7052.0,6557.0,6080.0,16508.0,12633.0,8110.0
2019-10-16,13059.0,10796.0,9982.0,13831.0,7052.0,6557.0,6080.0,16508.0,12633.0,8110.0
2019-10-17,12049.0,10094.0,9604.0,14165.0,6493.0,6000.0,6000.0,16072.0,13818.0,12431.0
2019-10-18,15022.0,11576.0,10000.0,12750.0,6493.0,6000.0,6000.0,16387.0,11010.0,7884.0
2019-10-19,15022.0,11576.0,10000.0,9046.0,7163.0,6074.0,5521.0,15974.0,14357.0,10970.0
2019-10-20,15022.0,11576.0,10000.0,9046.0,7163.0,6074.0,5521.0,15974.0,14357.0,10970.0
2019-10-21,11111.0,10320.0,9836.0,9046.0,7163.0,6074.0,5521.0,15974.0,14357.0,10970.0
2019-10-22,12466.0,10267.0,9910.0,7728.0,7163.0,6074.0,5521.0,16993.0,12409.0,7977.0
2019-10-23,14035.0,11122.0,10037.0,7598.0,7163.0,6074.0,5521.0,17177.0,15331.0,14125.0
2019-10-24,12606.0,10580.0,9870.0,6911.0,6372.0,5501.0,5343.0,16499.0,11648.0,10000.0
2019-10-25,12457.0,10378.0,9903.0,8018.0,5045.0,5000.0,4591.0,15876.0,11675.0,8871.0
2019-10-26,12457.0,10378.0,9903.0,8018.0,5045.0,5000.0,4591.0,15876.0,11675.0,8871.0
2019-10-27,12457.0,10378.0,9903.0,8018.0,5045.0,5000.0,4591.0,15876.0,11675.0,8871.0
2019-10-28,12457.0,10378.0,9903.0,8018.0,5045.0,5000.0,4591.0,15876.0,11675.0,8871.0
2019-10-29,12278.0,10444.0,10000.0,6228.0,5045.0,5000.0,4591.0,17022.0,14296.0,8166.0
2019-10-30,12278.0,10444.0,10000.0,6228.0,5045.0,5000.0,4591.0,17022.0,14296.0,8166.0
2019-10-31,12410.0,11283.0,10110.0,7488.0,7218.0,4480.0,4226.0,14158.0,9705.0,7467.0
2019-11-01,12410.0,11283.0,10110.0,7488.0,7218.0,4480.0,4226.0,14158.0,9705.0,7467.0
2019-11-02,12410.0,11283.0,10110.0,12615.0,10743.0,8740.0,8391.0,15575.0,12592.0,8251.0
2019-11-03,12410.0,11283.0,10110.0,12615.0,10743.0,8740.0,8391.0,15575.0,12592.0,8251.0
2019-11-04,11389.0,10032.0,9917.0,16444.0,5902.0,5240.0,5000.0,14481.0,10832.0,7177.0
2019-11-05,13892.0,11156.0,9110.0,12019.0,4700.0,4700.0,4700.0,15494.0,11516.0,8195.0
2019-11-06,13123.0,10000.0,9106.0,7909.0,4700.0,4700.0,4700.0,15992.0,12988.0,10238.0
2019-11-07,10355.0,9551.0,6494.0,8721.0,4700.0,4700.0,4700.0,13358.0,9663.0,5719.0
2019-11-08,12037.0,10746.0,9645.0,12144.0,4700.0,4700.0,4700.0,13358.0,9663.0,5719.0
2019-11-09,12037.0,10746.0,9645.0,13190.0,4700.0,4700.0,4700.0,15355.0,12762.0,9626.0
2019-11-10,12037.0,10746.0,9645.0,13190.0,4700.0,4700.0,4700.0,15355.0,12762.0,9626.0
2019-11-11,10834.0,10013.0,9123.0,13190.0,4700.0,4700.0,4700.0,15355.0,12762.0,9626.0
2019-11-12,11961.0,10642.0,10000.0,26763.0,4700.0,4700.0,4700.0,17156.0,13388.0,9292.0
2019-11-13,11485.0,10965.0,10304.0,27196.0,4700.0,4700.0,4700.0,16312.0,13247.0,10000.0
2019-11-14,11485.0,10965.0,10304.0,27196.0,4700.0,4700.0,4700.0,16312.0,13247.0,10000.0
2019-11-15,15080.0,10361.0,9984.0,23718.0,4700.0,4700.0,4700.0,16923.0,15168.0,12376.0
2019-11-16,15080.0,10361.0,9984.0,22386.0,10892.0,10561.0,8119.0,15974.0,13617.0,10102.0
2019-11-17,15080.0,10361.0,9984.0,22386.0,10892.0,10561.0,8119.0,15974.0,13617.0,10102.0
2019-11-18,12312.0,10176.0,10000.0,22386.0,10892.0,10561.0,8119.0,15974.0,13617.0,10102.0
2019-11-19,11036.0,10010.0,9849.0,24821.0,10892.0,10561.0,8119.0,15658.0,13091.0,10000.0
2019-11-20,14548.0,10208.0,9972.0,24509.0,10892.0,10561.0,8119.0,15930.0,13836.0,8759.0
2019-11-21,10745.0,10084.0,9767.0,25588.0,10892.0,10561.0,8119.0,16121.0,13927.0,10000.0
2019-11-22,10914.0,10222.0,10000.0,22629.0,10892.0,10561.0,8119.0,15984.0,14693.0,12446.0
2019-11-23,10914.0,10222.0,10000.0,27513.0,11738.0,11548.0,11500.0,15317.0,13541.0,11175.0
2019-11-24,10914.0,10222.0,10000.0,27513.0,11738.0,11548.0,11500.0,15317.0,13541.0,11175.0
2019-11-25,12271.0,10224.0,9630.0,27513.0,11738.0,11548.0,11500.0,15317.0,13541.0,11175.0
2019-11-26,10784.0,10078.0,9661.0,21404.0,9217.0,8110.0,6759.0,13577.0,10827.0,9463.0
2019-11-27,10535.0,9931.0,7929.0,21204.0,9217.0,8110.0,6759.0,13290.0,10925.0,7868.0
2019-11-28,17603.0,10093.0,7999.0,17142.0,6667.0,6500.0,6500.0,13822.0,11430.0,9547.0
2019-11-29,17603.0,10093.0,7999.0,17142.0,6667.0,6500.0,6500.0,13822.0,11430.0,9547.0
2019-11-30,17603.0,10093.0,7999.0,20461.0,6667.0,6500.0,6500.0,13423.0,11794.0,9403.0
2019-12-01,17603.0,10093.0,7999.0,20461.0,6667.0,6500.0,6500.0,13423.0,11794.0,9403.0
2019-12-02,12379.0,10022.0,8943.0,20461.0,6667.0,6500.0,6500.0,13423.0,11794.0,9403.0
2019-12-03,11119.0,10000.0,9348.0,14917.0,6667.0,6500.0,6500.0,13612.0,11155.0,9536.0
2019-12-04,10278.0,9866.0,9500.0,11538.0,9773.0,9600.0,9536.0,13965.0,12392.0,9721.0
2019-12-05,10120.0,10000.0,9431.0,11829.0,9773.0,9600.0,9536.0,13965.0,12392.0,9721.0
2019-12-06,11243.0,10335.0,9569.0,17491.0,9078.0,6723.0,6000.0,15942.0,12708.0,9902.0
2019-12-07,11243.0,10335.0,9569.0,19759.0,9078.0,6723.0,6000.0,15311.0,12305.0,9501.0
2019-12-08,11243.0,10335.0,9569.0,19759.0,9078.0,6723.0,6000.0,15311.0,12305.0,9501.0
2019-12-09,11101.0,9824.0,9298.0,19759.0,9078.0,6723.0,6000.0,15311.0,12305.0,9501.0
2019-12-10,10780.0,10000.0,7591.0,22534.0,9078.0,6723.0,6000.0,15880.0,11921.0,9047.0
2019-12-11,13435.0,10000.0,9537.0,18867.0,9458.0,7123.0,5567.0,15177.0,12319.0,9895.0
2019-12-12,10186.0,9882.0,9377.0,16794.0,8283.0,7017.0,4880.0,16251.0,11892.0,9057.0
2019-12-13,10125.0,9373.0,9000.0,22911.0,9990.0,8914.0,8340.0,17755.0,13134.0,9495.0
2019-12-14,10125.0,9373.0,9000.0,22483.0,7082.0,6560.0,6310.0,14863.0,11325.0,9443.0
2019-12-15,10125.0,9373.0,9000.0,22483.0,7082.0,6560.0,6310.0,14863.0,11325.0,9443.0
2019-12-16,10460.0,9871.0,9479.0,24898.0,7766.0,7000.0,7000.0,16194.0,13112.0,8957.0
2019-12-17,12647.0,10226.0,10000.0,22450.0,7564.0,7300.0,6892.0,14964.0,12558.0,10000.0
2019-12-18,10473.0,10012.0,9709.0,19871.0,6444.0,5562.0,4673.0,14676.0,11001.0,5848.0
2019-12-19,10949.0,9913.0,9408.0,18997.0,5500.0,5500.0,5500.0,14975.0,11288.0,10000.0
2019-12-20,10143.0,9877.0,9500.0,22488.0,5500.0,5500.0,5500.0,16038.0,12527.0,10000.0
2019-12-21,10143.0,9877.0,9500.0,18853.0,5500.0,5500.0,5500.0,17826.0,10551.0,8771.0
2019-12-22,10143.0,9877.0,9500.0,18853.0,5500.0,5500.0,5500.0,17826.0,10551.0,8771.0
2019-12-23,10533.0,9907.0,9369.0,16235.0,5500.0,5500.0,5500.0,18496.0,12175.0,7802.0
2019-12-24,19699.0,11063.0,9618.0,20066.0,5500.0,5500.0,5500.0,16917.0,14245.0,9221.0
2019-12-25,19699.0,11063.0,9618.0,21288.0,5500.0,5500.0,5500.0,16450.0,13468.0,10000.0
2019-12-26,11079.0,9815.0,9500.0,13822.0,5500.0,5500.0,5500.0,16642.0,15406.0,13035.0
2019-12-27,10220.0,9559.0,9242.0,15633.0,5500.0,5500.0,5500.0,16546.0,12025.0,9815.0
2019-12-28,10220.0,9559.0,9242.0,15633.0,5500.0,5500.0,5500.0,16546.0,12025.0,9815.0
2019-12-29,10220.0,9559.0,9242.0,15633.0,5500.0,5500.0,5500.0,16546.0,12025.0,9815.0
2019-12-30,10220.0,9559.0,9242.0,15633.0,5500.0,5500.0,5500.0,16546.0,12025.0,9815.0
2019-12-31,12124.0,10022.0,9242.0,19278.0,5500.0,5500.0,5500.0,16599.0,14719.0,10430.0
2020-01-01,12124.0,10022.0,9242.0,19278.0,5500.0,5500.0,5500.0,16599.0,14719.0,10430.0
2020-01-02,12124.0,10022.0,9242.0,19278.0,5500.0,5500.0,5500.0,16599.0,14719.0,10430.0
2020-01-03,10699.0,10317.0,10000.0,14295.0,10797.0,9418.0,8575.0,13468.0,8877.0,6633.0
2020-01-04,10699.0,10317.0,10000.0,14295.0,10797.0,9418.0,8575.0,13468.0,8877.0,6633.0
2020-01-05,10699.0,10317.0,10000.0,14295.0,10797.0,9418.0,8575.0,13468.0,8877.0,6633.0
2020-01-06,10578.0,10000.0,10000.0,14140.0,10797.0,9418.0,8575.0,13261.0,10334.0,8508.0
2020-01-07,13379.0,10511.0,9984.0,16257.0,10797.0,9418.0,8575.0,13786.0,10755.0,7618.0
2020-01-08,12273.0,10000.0,9686.0,14569.0,10797.0,9418.0,8575.0,12651.0,9433.0,6235.0
2020-01-09,10371.0,10000.0,9588.0,14746.0,8600.0,8481.0,8094.0,13148.0,10441.0,6629.0
2020-01-10,12794.0,10692.0,9740.0,11262.0,10138.0,9884.0,9678.0,12666.0,9512.0,6875.0
2020-01-11,12794.0,10692.0,9740.0,13671.0,10138.0,9884.0,9678.0,13739.0,10644.0,9074.0
2020-01-12,12794.0,10692.0,9740.0,13671.0,10138.0,9884.0,9678.0,13739.0,10644.0,9074.0
2020-01-13,10251.0,9990.0,9227.0,13671.0,10138.0,9884.0,9678.0,13739.0,10644.0,9074.0
2020-01-14,11212.0,10008.0,9485.0,12264.0,8854.0,8582.0,8500.0,13225.0,9908.0,5864.0
2020-01-15,10300.0,10000.0,9697.0,9081.0,7367.0,6774.0,6600.0,13618.0,12446.0,9514.0
2020-01-16,10300.0,10000.0,9697.0,9081.0,7367.0,6774.0,6600.0,13618.0,12446.0,9514.0
2020-01-17,11465.0,9810.0,9500.0,8828.0,7367.0,6774.0,6600.0,13822.0,11687.0,9788.0
2020-01-18,11465.0,9810.0,9500.0,8828.0,7367.0,6774.0,6600.0,13822.0,11687.0,9788.0
2020-01-19,11465.0,9810.0,9500.0,8828.0,7367.0,6774.0,6600.0,13822.0,11687.0,9788.0
2020-01-20,11465.0,9810.0,9500.0,8828.0,7367.0,6774.0,6600.0,13822.0,11687.0,9788.0
2020-01-21,10512.0,9779.0,8984.0,13087.0,7367.0,6774.0,6600.0,12979.0,11320.0,10067.0
2020-01-22,11559.0,9903.0,8909.0,11132.0,8621.0,6655.0,5592.0,12594.0,10328.0,8275.0
2020-01-23,10087.0,9943.0,9500.0,12921.0,8807.0,7170.0,6756.0,12818.0,9621.0,6630.0
2020-01-24,10087.0,9943.0,9500.0,11318.0,8237.0,6363.0,5023.0,12778.0,10501.0,9131.0
2020-01-25,10087.0,9943.0,9500.0,11318.0,8237.0,6363.0,5023.0,12778.0,10501.0,9131.0
2020-01-26,10087.0,9943.0,9500.0,11318.0,8237.0,6363.0,5023.0,12778.0,10501.0,9131.0
2020-01-27,10087.0,9943.0,9500.0,11318.0,8237.0,6363.0,5023.0,12778.0,10501.0,9131.0
2020-01-28,10172.0,10000.0,9766.0,13721.0,8237.0,6363.0,5023.0,11850.0,10219.0,7729.0
2020-01-29,10172.0,10000.0,9766.0,13721.0,8237.0,6363.0,5023.0,11850.0,10219.0,7729.0
2020-01-30,11548.0,10328.0,9714.0,12098.0,8237.0,6363.0,5023.0,12884.0,9764.0,3654.0
2020-01-31,12215.0,10180.0,9804.0,12705.0,7765.0,6093.0,5194.0,12818.0,11241.0,8048.0
2020-02-01,12215.0,10180.0,9804.0,11886.0,6414.0,5292.0,5200.0,13164.0,10266.0,8283.0
2020-02-02,12215.0,10180.0,9804.0,11886.0,6414.0,5292.0,5200.0,13164.0,10266.0,8283.0
2020-02-03,10314.0,10018.0,9620.0,11886.0,6414.0,5292.0,5200.0,13164.0,10266.0,8283.0
2020-02-04,10200.0,9009.0,5017.0,10464.0,4500.0,4417.0,4200.0,12975.0,10806.0,7159.0
2020-02-05,11872.0,10000.0,9910.0,13145.0,4500.0,4417.0,4200.0,12975.0,10806.0,7159.0
2020-02-06,10000.0,9970.0,9500.0,10724.0,5600.0,5500.0,4600.0,13786.0,11410.0,6357.0
2020-02-07,11459.0,10000.0,9541.0,11023.0,5600.0,5500.0,4600.0,13933.0,11450.0,10000.0
2020-02-08,11459.0,10000.0,9541.0,11072.0,5491.0,4636.0,4292.0,13292.0,11375.0,6911.0
2020-02-09,11459.0,10000.0,9541.0,11072.0,5491.0,4636.0,4292.0,13292.0,11375.0,6911.0
2020-02-10,10000.0,9907.0,7561.0,11072.0,5491.0,4636.0,4292.0,13292.0,11375.0,6911.0
2020-02-11,10205.0,9896.0,9500.0,9443.0,5491.0,4636.0,4292.0,13095.0,11339.0,9883.0
2020-02-12,10011.0,10000.0,9387.0,8809.0,5491.0,4636.0,4292.0,12695.0,9318.0,5388.0
2020-02-13,10000.0,9824.0,9500.0,10267.0,6080.0,5098.0,3699.0,13109.0,10694.0,2675.0
2020-02-14,10031.0,9969.0,9500.0,9661.0,6541.0,5663.0,5218.0,11735.0,9203.0,4820.0
2020-02-15,10031.0,9969.0,9500.0,11153.0,4179.0,3539.0,3500.0,12047.0,9854.0,4630.0
2020-02-16,10031.0,9969.0,9500.0,11153.0,4179.0,3539.0,3500.0,12047.0,9854.0,4630.0
2020-02-17,10999.0,10000.0,9653.0,11153.0,4179.0,3539.0,3500.0,12047.0,9854.0,4630.0
2020-02-18,10000.0,10000.0,10000.0,11153.0,6027.0,5373.0,5000.0,13051.0,10689.0,9119.0
2020-02-19,11097.0,10000.0,8722.0,13804.0,5436.0,5000.0,4560.0,11719.0,10291.0,8628.0
2020-02-20,11097.0,10000.0,8722.0,13804.0,5436.0,5000.0,4560.0,11719.0,10291.0,8628.0
2020-02-21,10044.0,10000.0,9711.0,13336.0,5296.0,4640.0,3914.0,11332.0,7764.0,3658.0
2020-02-22,10044.0,10000.0,9711.0,11842.0,5823.0,5436.0,5000.0,10958.0,9353.0,4559.0
2020-02-23,10044.0,10000.0,9711.0,11842.0,5823.0,5436.0,5000.0,10958.0,9353.0,4559.0
2020-02-24,11043.0,10000.0,9625.0,11842.0,5823.0,5436.0,5000.0,10958.0,9353.0,4559.0
2020-02-25,13839.0,9883.0,9500.0,9655.0,5823.0,5436.0,5000.0,10761.0,9627.0,6642.0
2020-02-26,10991.0,9369.0,8353.0,8147.0,5823.0,5436.0,5000.0,10780.0,7631.0,6481.0
2020-02-27,12424.0,9344.0,8034.0,5944.0,5823.0,5436.0,5000.0,11137.0,7086.0,4164.0
2020-02-28,10000.0,10000.0,9730.0,11438.0,5187.0,4876.0,4332.0,11137.0,7086.0,4164.0
2020-02-29,10000.0,10000.0,9730.0,7440.0,5187.0,4876.0,4332.0,10000.0,9345.0,7957.0
2020-03-01,10000.0,10000.0,9730.0,7440.0,5187.0,4876.0,4332.0,10000.0,9345.0,7957.0
2020-03-02,10000.0,10000.0,9730.0,7440.0,5187.0,4876.0,4332.0,10000.0,9345.0,7957.0
2020-03-03,10204.0,10000.0,9479.0,8344.0,5187.0,4876.0,4332.0,12608.0,11670.0,9897.0
2020-03-04,10063.0,10000.0,9766.0,2000.0,5187.0,4876.0,4332.0,11882.0,10718.0,10000.0
2020-03-05,10069.0,10000.0,9575.0,6617.0,5187.0,4876.0,4332.0,11387.0,10498.0,7846.0
2020-03-06,10172.0,10000.0,9762.0,7187.0,5187.0,4876.0,4332.0,10764.0,9979.0,7515.0
2020-03-07,10172.0,10000.0,9762.0,2038.0,5187.0,4876.0,4332.0,10432.0,8099.0,6789.0
2020-03-08,10172.0,10000.0,9762.0,2038.0,5187.0,4876.0,4332.0,10432.0,8099.0,6789.0
2020-03-09,10208.0,10000.0,9508.0,2038.0,5187.0,4876.0,4332.0,10432.0,8099.0,6789.0
2020-03-10,10729.0,10091.0,9962.0,8032.0,5187.0,4876.0,4332.0,13136.0,11402.0,9501.0
2020-03-11,10945.0,10000.0,9687.0,8032.0,7123.0,6800.0,6800.0,10569.0,9621.0,8287.0
2020-03-12,10000.0,9873.0,9500.0,8032.0,7123.0,6800.0,6800.0,12498.0,9987.0,8280.0
2020-03-13,11126.0,10000.0,9827.0,9605.0,7123.0,6800.0,6800.0,10166.0,8879.0,6611.0
2020-03-14,11126.0,10000.0,9827.0,7841.0,10176.0,9400.0,8723.0,11082.0,10328.0,7904.0
2020-03-15,11126.0,10000.0,9827.0,7841.0,10176.0,9400.0,8723.0,11082.0,10328.0,7904.0
2020-03-16,10302.0,10000.0,9555.0,7841.0,10176.0,9400.0,8723.0,11082.0,10328.0,7904.0
2020-03-17,10572.0,10192.0,9771.0,4920.0,10176.0,9400.0,8723.0,11199.0,9764.0,6934.0
2020-03-18,10000.0,10000.0,9332.0,4920.0,10500.0,8388.0,4029.0,11010.0,9976.0,8089.0
2020-03-19,10000.0,10000.0,9503.0,4920.0,7056.0,6293.0,5825.0,11660.0,9953.0,8331.0
2020-03-20,10010.0,10000.0,9559.0,4920.0,8000.0,7970.0,7800.0,11683.0,11368.0,10464.0
2020-03-21,10010.0,10000.0,9559.0,4920.0,8000.0,7970.0,7800.0,11682.0,10869.0,8674.0
2020-03-22,10010.0,10000.0,9559.0,4920.0,8000.0,7970.0,7800.0,11682.0,10869.0,8674.0
2020-03-23,11566.0,10166.0,8766.0,4920.0,8000.0,7970.0,7800.0,11682.0,10869.0,8674.0
2020-03-24,10776.0,10025.0,9879.0,4920.0,8500.0,5948.0,3600.0,14086.0,10908.0,6625.0
2020-03-25,13852.0,10088.0,9577.0,4000.0,6200.0,6146.0,6100.0,14869.0,13532.0,11626.0
2020-03-26,10081.0,10000.0,9748.0,4000.0,6200.0,6146.0,6100.0,13328.0,10649.0,9825.0
2020-03-27,11549.0,9835.0,8902.0,4000.0,6200.0,8000.0,6100.0,12714.0,10579.0,7493.0
2020-03-28,11549.0,9835.0,8902.0,4000.0,8500.0,8500.0,8350.0,12315.0,10653.0,6696.0
2020-03-29,11549.0,9835.0,8902.0,4000.0,8500.0,8500.0,8350.0,12315.0,10653.0,6696.0
2020-03-30,10500.0,10037.0,9473.0,4000.0,8500.0,8500.0,8350.0,12315.0,10653.0,6696.0
2020-03-31,10500.0,10007.0,9124.0,4000.0,8500.0,8500.0,8350.0,11607.0,9383.0,5878.0
2020-04-01,14000.0,10446.0,9583.0,4000.0,7700.0,7180.0,6700.0,12471.0,10163.0,7252.0
