날짜,참돔_대,참돔_중,참돔_소,d참돔_대,d참돔_중,d참돔_소
2020-07-18,10866,10069,8638,-0.08296058739,0.01084228491,0.2568019788
2020-07-20,10123,8130,3545,-0.06837842812,-0.1925712583,-0.589604075
2020-07-21,9818,7162,3098,-0.03012940828,-0.1190651907,-0.1260930889
2020-07-22,10015,6612,3937,0.02006518639,-0.07679419157,0.2708198838
2020-07-23,12316,4680,2340,0.2297553669,-0.2921960073,-0.4056388113
2020-07-24,13089,10281,6019,0.06276388438,1.196794872,1.572222222
2020-07-25,12101,9998,6768,-0.07548323019,-0.0275265052,0.1244392756
2020-07-27,13137,8230,4043,0.08561275928,-0.1768353671,-0.4026300236
2020-07-28,12874,10383,6273,-0.02001979143,0.2616038882,0.5515706159
2020-07-29,11988,9915,6495,-0.06882087929,-0.04507367813,0.03538976566
2020-07-30,12403,9686,5929,0.03461795128,-0.02309631871,-0.08714395689
2020-07-31,12241,9983,7606,-0.01306135612,0.03066281231,0.2828470231
2020-08-04,11221,8690,5033,-0.08332652561,-0.1295201843,-0.338285564
2020-08-05,9336,7106,3899,-0.1679885928,-0.182278481,-0.2253129346
2020-08-06,9681,6696,3926,0.03695372751,-0.05769772024,0.006924852526
2020-08-07,10880,6935,3546,0.1238508419,0.03569295102,-0.09679062659
2020-08-08,11096,8019,3255,0.01985294118,0.1563085797,-0.0820642978
2020-08-10,11732,9987,6531,0.05731795242,0.2454171343,1.006451613
2020-08-11,11221,8597,6076,-0.04355608592,-0.1391809352,-0.06966773848
2020-08-12,9297,6671,4482,-0.1714642189,-0.2240316389,-0.2623436471
2020-08-13,8455,5595,4531,-0.09056684952,-0.1612951581,0.01093261937
2020-08-14,10313,8038,6957,0.2197516263,0.436639857,0.535422644
2020-08-15,11705,9774,6613,0.1349752739,0.2159741229,-0.04944660055
2020-08-17,12454,9449,7842,0.06398974797,-0.03325148353,0.1858460608
2020-08-18,11149,7904,6591,-0.104785611,-0.1635093661,-0.1595256312
2020-08-19,12866,11235,5943,0.1540048435,0.4214321862,-0.0983158853
2020-08-20,12199,10288,5795,-0.05184206436,-0.08429016466,-0.02490324752
2020-08-21,10326,7486,4269,-0.1535371752,-0.2723561431,-0.2633304573
2020-08-22,12160,9083,6900,0.1776099167,0.2133315522,0.616303584
2020-08-24,10446,7568,4624,-0.1409539474,-0.1667951117,-0.3298550725
2020-08-25,8264,4853,3070,-0.2088837833,-0.3587473573,-0.3360726644
2020-08-26,11563,5936,3104,0.3992013553,0.2231609314,0.01107491857
2020-08-27,12703,9442,5000,0.09859033123,0.5906334232,0.6108247423
2020-08-28,12973,11892,10000,0.0212548217,0.259478924,1.0
2020-08-29,12686,12377,11770,-0.02212287058,0.04078372015,0.177
2020-08-31,13016,12797,11394,0.02601292764,0.03393390967,-0.03194562447
2020-09-01,12549,10386,4266,-0.03587891825,-0.1884035321,-0.6255924171
2020-09-02,10559,9785,6693,-0.1585783728,-0.05786635856,0.5689170183
2020-09-03,10174,8313,7582,-0.03646178615,-0.1504343383,0.1328253399
2020-09-04,11655,9411,7555,0.1455671319,0.1320822808,-0.003561065682
2020-09-05,11491,8382,6882,-0.01407121407,-0.1093401339,-0.08908007942
2020-09-07,12232,7592,3370,0.06448524933,-0.09424958244,-0.5103167684
2020-09-08,11114,9279,6011,-0.09139960759,0.2222075869,0.7836795252
2020-09-09,13231,8692,4827,0.1904804751,-0.06326112728,-0.1969722176
2020-09-10,10280,8600,6526,-0.2230368075,-0.01058444547,0.3519784545
2020-09-12,14616,11634,9102,0.4217898833,0.3527906977,0.3947287772
2020-09-14,15000,12836,10000,0.026272578,0.1033178614,0.09865963525
2020-09-15,13775,11892,9819,-0.08166666667,-0.07354315986,-0.0181
2020-09-16,12656,10339,8907,-0.08123411978,-0.1305919946,-0.09288114879
2020-09-17,14184,10244,7357,0.1207332491,-0.009188509527,-0.1740204334
2020-09-18,14522,11417,7381,0.02382966723,0.1145060523,0.003262199266
2020-09-19,14729,12525,8797,0.01425423495,0.09704826136,0.1918439236
2020-09-21,14127,11902,8967,-0.04087174961,-0.04974051896,0.01932476981
2020-09-22,14092,11776,9820,-0.002477525306,-0.01058645606,0.09512657522
2020-09-23,14023,10436,7041,-0.004896395118,-0.1137907609,-0.28299389
2020-09-24,10242,6575,6148,-0.2696284675,-0.3699693369,-0.1268285755
2020-09-25,12414,10366,6913,0.2120679555,0.5765779468,0.1244307092
2020-09-26,14602,12077,9105,0.176252618,0.1650588462,0.3170837552
2020-09-28,14054,12296,8883,-0.0375291056,0.01813364246,-0.02438220758
2020-09-29,13283,11441,7966,-0.05485982638,-0.06953480807,-0.1032308905
2020-09-30,14034,10999,7909,0.05653843258,-0.03863298663,-0.007155410495
2020-10-05,15159,12436,8111,0.08016246259,0.1306482407,0.02554052345
2020-10-06,12646,9474,5965,-0.1657761066,-0.2381794789,-0.2645789668
2020-10-07,13448,10897,4555,0.06341926301,0.1502005489,-0.2363788768
2020-10-08,15294,12436,10599,0.1372694825,0.1412315316,1.326893524
2020-10-09,13196,9167,6116,-0.1371779783,-0.2628658733,-0.4229644306
2020-10-10,12625,10477,6292,-0.04327068809,0.1429038944,0.02877697842
2020-10-12,12986,11828,8339,0.02859405941,0.1289491267,0.3253337572
2020-10-13,13515,11748,8567,0.04073617742,-0.006763611769,0.02734140784
2020-10-14,13298,10555,5696,-0.01605623381,-0.1015491999,-0.335123147
2020-10-15,12718,10913,7646,-0.04361558129,0.03391757461,0.3423455056
2020-10-16,12202,10975,9492,-0.04057241705,0.005681297535,0.2414334292
2020-10-17,12420,10442,6776,0.01786592362,-0.04856492027,-0.2861356932
2020-10-19,11627,10315,7620,-0.06384863124,-0.01216242099,0.1245572609
2020-10-20,13097,10892,9075,0.1264298615,0.05593795444,0.1909448819
2020-10-21,12621,10683,9465,-0.03634420096,-0.01918839515,0.04297520661
2020-10-22,12439,10460,9105,-0.01442041043,-0.02087428625,-0.03803486529
2020-10-23,11600,8830,6046,-0.06744915186,-0.15583174,-0.3359692477
2020-10-24,12174,10322,7374,0.04948275862,0.1689694224,0.2196493549
2020-10-26,11441,9301,6750,-0.06021028421,-0.09891493897,-0.08462164361
2020-10-27,11630,9166,6283,0.01651953501,-0.01451456833,-0.06918518519
2020-10-28,11243,7667,4835,-0.03327601032,-0.1635391665,-0.2304631545
2020-10-29,10199,7588,5658,-0.09285777817,-0.01030389983,0.1702171665
2020-10-30,11594,7789,4290,0.1367781155,0.02648919346,-0.2417815483
2020-10-31,11735,9908,6332,0.01216146283,0.2720503274,0.475990676
2020-11-02,13465,12170,10795,0.1474222412,0.2283003633,0.7048325963
2020-11-03,14377,12434,9867,0.06773115485,0.02169268694,-0.08596572487
2020-11-04,12523,10705,8609,-0.1289559713,-0.1390542062,-0.1274956927
2020-11-05,12663,10340,5965,0.01117942985,-0.03409621672,-0.3071204553
2020-11-06,12408,11608,9222,-0.0201374082,0.1226305609,0.5460184409
2020-11-07,12306,10216,7163,-0.008220502901,-0.1199172984,-0.2232704403
2020-11-09,12659,10323,8300,0.02868519421,0.01047376664,0.1587323747
2020-11-10,13287,12397,8727,0.04960897385,0.200910588,0.05144578313
2020-11-11,12863,11497,8350,-0.03191089034,-0.07259820924,-0.04319926664
2020-11-12,12515,12439,7311,-0.02705434191,0.08193441767,-0.1244311377
2020-11-13,13644,12139,11978,0.0902117459,-0.02411769435,0.6383531665
2020-11-14,12659,12029,10792,-0.07219290531,-0.009061701952,-0.09901486058
2020-11-16,13062,12063,10482,0.03183505806,0.002826502619,-0.02872498147
2020-11-17,12277,10544,9408,-0.06009799418,-0.1259222416,-0.1024613623
2020-11-18,13000,9484,4873,0.05889060845,-0.1005311077,-0.4820365646
2020-11-19,12009,11274,6089,-0.07623076923,0.1887389287,0.2495382721
2020-11-20,12784,12000,10034,0.06453493213,0.0643959553,0.6478896371
2020-11-21,13065,12368,9675,0.02198060075,0.03066666667,-0.0357783536
2020-11-23,12501,11056,9557,-0.04316877153,-0.106080207,-0.01219638243
2020-11-24,11799,10790,9411,-0.05615550756,-0.0240593343,-0.01527676049
2020-11-25,12193,11012,8023,0.03339266039,0.02057460612,-0.1474869833
2020-11-26,12378,10620,9261,0.01517264004,-0.03559752997,0.1543063692
2020-11-27,11500,11302,10167,-0.07093229924,0.06421845574,0.09782960803
2020-11-28,12415,11060,9250,0.07956521739,-0.02141213944,-0.09019376414
2020-11-30,12596,10975,8447,0.01457913814,-0.007685352622,-0.08681081081
2020-12-01,10849,9369,7554,-0.1386948238,-0.146332574,-0.1057180064
2020-12-02,11524,10485,8433,0.06221771592,0.1191162344,0.1163621922
2020-12-03,11900,10823,9432,0.03262755988,0.03223652837,0.1184631804
2020-12-04,10938,9465,6040,-0.08084033613,-0.1254735286,-0.3596268024
2020-12-05,11294,9447,7873,0.03254708356,-0.001901743265,0.3034768212
2020-12-07,10778,8653,4530,-0.04568797592,-0.08404784588,-0.4246157754
2020-12-08,11942,9892,6364,0.1079977732,0.1431873339,0.4048565121
2020-12-09,11112,8121,4426,-0.06950259588,-0.1790335625,-0.3045254557
2020-12-10,11659,8641,4969,0.04922606192,0.06403152321,0.1226841392
2020-12-11,11632,9594,5116,-0.002315807531,0.1102881611,0.02958341719
2020-12-12,13275,10550,6961,0.1412482806,0.09964561184,0.3606333073
2020-12-14,12192,9539,3830,-0.0815819209,-0.09582938389,-0.4497916966
2020-12-15,11459,8781,6584,-0.06012139108,-0.07946325611,0.7190600522
2020-12-16,11371,10408,9405,-0.00767955319,0.1852864138,0.4284629405
2020-12-17,12910,10133,7282,0.1353442969,-0.02642198309,-0.2257309942
2020-12-18,12910,10133,7282,0.0,0.0,0.0
2020-12-19,12910,10133,7282,0.0,0.0,0.0
2020-12-21,12791,11048,8093,-0.009217660728,0.09029902299,0.1113705026
2020-12-22,12530,10610,8224,-0.02040497225,-0.03964518465,0.01618682812
2020-12-23,12954,11093,8906,0.03383878691,0.04552309142,0.08292801556
2020-12-24,12921,11969,9963,-0.002547475683,0.07896871901,0.1186840332
2020-12-25,12237,11284,9653,-0.05293707917,-0.05723118055,-0.03111512597
2020-12-26,14460,12587,9894,0.1816621721,0.1154732364,0.02496633171
2020-12-28,17787,13420,10118,0.2300829876,0.06617939144,0.02263998383
2020-12-29,15389,11265,10000,-0.1348175634,-0.1605812221,-0.01166238387
2020-12-30,14320,13069,8634,-0.06946520242,0.1601420328,-0.1366
2020-12-31,14869,12257,9455,0.03833798883,-0.06213176219,0.0950891823
2021-01-04,12740,11224,9987,-0.1431838052,-0.08427837154,0.05626652565
2021-01-05,14987,10486,5212,0.1763736264,-0.06575196009,-0.478121558
2021-01-06,13432,9647,4674,-0.103756589,-0.08001144383,-0.1032233308
2021-01-07,11970,10034,8956,-0.1088445503,0.04011609827,0.9161317929
2021-01-08,11970,10034,8956,0.0,0.0,0.0
2021-01-09,13101,8474,6052,0.09448621554,-0.1554713972,-0.3242518982
2021-01-11,14186,12084,9918,0.08281810549,0.4260089686,0.6387970919
2021-01-12,13376,11622,5314,-0.05709854786,-0.03823237339,-0.4642064932
2021-01-13,12634,11030,8094,-0.05547248804,-0.05093787644,0.5231464057
2021-01-14,13484,10514,7500,0.06727877157,-0.04678150499,-0.07338769459
2021-01-15,13082,10944,6610,-0.02981311184,0.04089785049,-0.1186666667
2021-01-16,12808,10998,9025,-0.02094480966,0.004934210526,0.3653555219
2021-01-18,11832,9992,5847,-0.07620237352,-0.09147117658,-0.352132964
2021-01-19,11178,8187,5321,-0.05527383367,-0.1806445156,-0.08996066359
2021-01-20,11869,9477,6837,0.0618178565,0.1575668743,0.2849088517
2021-01-21,12166,10682,8160,0.0250231696,0.127149942,0.1935059237
2021-01-22,11449,9938,7572,-0.05893473615,-0.0696498783,-0.07205882353
2021-01-23,11137,9045,6361,-0.02725128832,-0.08985711411,-0.1599313259
2021-01-25,13227,12010,9829,0.1876627458,0.3278054174,0.545197296
2021-01-26,13368,12503,9969,0.01066001361,0.04104912573,0.01424356496
2021-01-27,17365,11940,9869,0.2989976062,-0.04502919299,-0.0100310964
2021-01-28,12713,10387,6651,-0.2678951915,-0.1300670017,-0.3260715371
2021-01-29,13143,11234,8468,0.03382364509,0.08154423799,0.2731920012
2021-01-30,14341,12136,7674,0.09115118314,0.0802919708,-0.09376476145
2021-02-01,14633,12217,8834,0.02036120215,0.006674357284,0.1511597602
2021-02-02,13223,10958,7405,-0.09635754801,-0.1030531227,-0.1617613765
2021-02-03,13544,11553,8031,0.02427588293,0.0542982296,0.08453747468
2021-02-04,14228,12809,9270,0.05050206734,0.1087163507,0.1542771759
2021-02-05,13850,12149,9327,-0.02656733202,-0.05152627059,0.006148867314
2021-02-06,12697,11615,10000,-0.08324909747,-0.04395423492,0.07215610593
2021-02-08,14545,12655,7709,0.145546192,0.08953938872,-0.2291
2021-02-09,13642,12000,8705,-0.0620831901,-0.05175819834,0.1291996368
2021-02-10,12459,9977,7413,-0.0867174901,-0.1685833333,-0.148420448
2021-02-11,14314,12668,8843,0.1488883538,0.2697203568,0.1929043572
2021-02-15,14075,11914,8652,-0.01669694006,-0.05952005052,-0.02159900486
2021-02-16,13841,11034,8877,-0.01662522202,-0.07386268256,0.02600554785
2021-02-17,12298,10198,8537,-0.1114803844,-0.07576581475,-0.03830122789
2021-02-18,13684,9906,6313,0.1127012522,-0.02863306531,-0.2605130608
2021-02-19,12577,10465,8034,-0.08089739842,0.05643044619,0.2726120703
2021-02-20,13285,12287,7528,0.05629323368,0.1741041567,-0.06298232512
2021-02-22,16962,12101,7422,0.2767783214,-0.01513795068,-0.01408076514
2021-02-23,13108,12652,9995,-0.227213772,0.04553342699,0.346672056
2021-02-24,13399,12320,8503,0.02220018309,-0.02624091053,-0.1492746373
2021-02-25,12743,11320,9317,-0.04895887753,-0.08116883117,0.0957309185
2021-02-26,13258,11193,7452,0.04041434513,-0.01121908127,-0.2001717291
2021-02-27,12429,9706,6261,-0.06252828481,-0.1328508889,-0.1598228663
2021-03-01,15378,10806,9480,0.2372676804,0.1133319596,0.5141351222
2021-03-02,15378,10806,9480,0.0,0.0,0.0
2021-03-03,15378,10806,9480,0.0,0.0,0.0
2021-03-04,12682,12124,11593,-0.1753153856,0.1219692763,0.2228902954
2021-03-05,12966,12387,11818,0.02239394417,0.02169251072,0.01940826361
2021-03-06,14738,11830,9975,0.1366651242,-0.04496649713,-0.1559485531
2021-03-08,14113,12290,8860,-0.04240738228,0.03888419273,-0.1117794486
2021-03-09,14812,13181,10344,0.04952880323,0.07249796583,0.1674943567
2021-03-10,13479,11827,7924,-0.08999459897,-0.1027236173,-0.2339520495
2021-03-11,12832,10462,9425,-0.04800059352,-0.1154138835,0.1894245331
2021-03-12,12071,9022,5628,-0.05930486284,-0.1376409864,-0.4028647215
2021-03-13,13261,10006,4637,0.09858338166,0.1090667258,-0.1760838664
2021-03-15,14379,13057,10227,0.08430736747,0.3049170498,1.205520811
2021-03-16,13938,10443,6035,-0.03066972668,-0.2001991269,-0.409895375
2021-03-17,15284,13392,11055,0.09657052662,0.2823901178,0.8318144159
2021-03-18,14951,12358,8836,-0.02178749019,-0.07721027479,-0.2007236545
2021-03-19,14004,11288,7925,-0.0633402448,-0.08658358958,-0.1031009507
2021-03-20,14614,13293,8429,0.04355898315,0.1776222537,0.06359621451
2021-03-22,13897,13498,10920,-0.04906254277,0.01542165049,0.2955273461
2021-03-23,12727,10858,8744,-0.08419083255,-0.195584531,-0.1992673993
2021-03-24,12552,11400,10617,-0.01375029465,0.04991711181,0.2142040256
2021-03-25,11838,10444,9448,-0.0568833652,-0.08385964912,-0.1101064331
2021-03-26,13217,12003,8941,0.1164892718,0.1492723095,-0.05366215072
2021-03-27,13547,12908,10785,0.02496784444,0.07539781721,0.2062409126
2021-03-29,14237,13075,10248,0.05093378608,0.01293771305,-0.04979137691
2021-03-30,14041,13350,11321,-0.01376694528,0.02103250478,0.1047033568
2021-03-31,13292,12831,12076,-0.05334377893,-0.03887640449,0.06669022171
2021-04-01,13178,12798,12534,-0.008576587421,-0.002571896189,0.03792646572
2021-04-02,13178,12798,12534,0.0,0.0,0.0
2021-04-03,12713,11412,9287,-0.03528608287,-0.1082981716,-0.2590553694
2021-04-05,12293,11679,10412,-0.03303704869,0.02339642482,0.1211370733
2021-04-06,12770,11150,9041,0.03880257057,-0.04529497388,-0.1316749904
2021-04-07,13299,12929,11449,0.04142521535,0.1595515695,0.2663422188
2021-04-08,12996,12480,10716,-0.02278366794,-0.03472813056,-0.06402305878
2021-04-09,12523,11869,9807,-0.0363958141,-0.04895833333,-0.08482642777
2021-04-10,13030,12575,9893,0.04048550667,0.05948268599,0.008769246457
2021-04-12,12799,11996,10209,-0.01772831926,-0.04604373757,0.03194177701
2021-04-13,11772,10709,10198,-0.0802406438,-0.1072857619,-0.001077480654
2021-04-14,11416,10588,10020,-0.03024125042,-0.01129890746,-0.01745440282
2021-04-15,11926,10857,10035,0.04467414156,0.02540612014,0.001497005988
2021-04-16,12790,12048,7532,0.07244675499,0.1096988118,-0.2494270055
2021-04-17,12578,11961,10806,-0.01657544957,-0.007221115538,0.4346787042
2021-04-19,12670,11771,8367,0.007314358404,-0.01588495945,-0.22570794
2021-04-20,12766,12079,7507,0.007576953433,0.02616600119,-0.1027847496
2021-04-21,12299,11936,11526,-0.03658154473,-0.01183872837,0.5353669908
2021-04-22,11638,8409,4099,-0.05374420685,-0.2954926273,-0.6443692521
2021-04-23,10816,9406,8678,-0.07063069256,0.1185634439,1.117101732
2021-04-24,10115,7805,4163,-0.06481139053,-0.1702105039,-0.5202811708
2021-04-26,10115,7805,4163,0.0,0.0,0.0
2021-04-27,10538,7812,2704,0.04181908057,0.0008968609865,-0.3504684122
2021-04-28,13000,11213,8844,0.23363067,0.4353558628,2.270710059
2021-04-29,12702,10175,4203,-0.02292307692,-0.0925711228,-0.5247625509
2021-04-30,12702,10175,4203,0.0,0.0,0.0
2021-05-01,11999,8561,2082,-0.05534561486,-0.1586240786,-0.5046395432
2021-05-03,12949,12007,7213,0.07917326444,0.4025230697,2.464457253
2021-05-04,12831,11938,6289,-0.009112672793,-0.005746647789,-0.128102038
2021-05-05,12748,12506,12099,-0.006468708596,0.04757915899,0.9238352679
2021-05-06,13195,12610,11233,0.03506432382,0.008316008316,-0.07157616332
2021-05-07,13195,12610,11233,0.0,0.0,0.0
2021-05-08,13781,12212,10627,0.04441076165,-0.03156225218,-0.05394818837
2021-05-10,14279,12146,6934,0.03613670996,-0.005404520144,-0.3475110567
2021-05-11,14463,13223,10465,0.01288605645,0.08867116746,0.5092298817
2021-05-12,14293,11330,8812,-0.01175413123,-0.1431596461,-0.1579550884
2021-05-13,14000,12620,11437,-0.02049954523,0.1138570168,0.2978892419
2021-05-14,14000,12620,11437,0.0,0.0,0.0
2021-05-15,13920,12480,8911,-0.005714285714,-0.01109350238,-0.2208621142
2021-05-17,14000,12449,8298,0.005747126437,-0.002483974359,-0.06879138144
2021-05-18,14260,12136,10000,0.01857142857,-0.02514258173,0.205109665
2021-05-19,15000,14496,14031,0.05189340813,0.1944627554,0.4031
2021-05-20,14411,12580,7545,-0.03926666667,-0.1321743929,-0.4622621338
2021-05-21,14284,13327,5898,-0.008812712511,0.0593799682,-0.2182902584
2021-05-22,14364,12672,11757,0.005600672081,-0.04914834546,0.993387589
2021-05-24,13754,12544,10257,-0.04246727931,-0.0101010101,-0.1275835672
2021-05-25,13168,11547,9777,-0.04260578741,-0.07948022959,-0.04679730915
2021-05-26,12773,12265,10836,-0.02999696233,0.06218065298,0.1083154342
2021-05-27,12731,7594,3881,-0.003288186017,-0.380839788,-0.6418420081
2021-05-28,14071,11847,4594,0.1052548896,0.5600474058,0.1837155372
2021-05-29,14071,11847,4594,0.0,0.0,0.0
2021-05-31,12844,11661,7264,-0.0872006254,-0.01570017726,0.5811928603
2021-06-01,13000,12545,12304,0.01214574899,0.07580824972,0.6938325991
2021-06-02,13330,12481,10208,0.02538461538,-0.005101634117,-0.1703511053
2021-06-03,13356,12485,11918,0.001950487622,0.0003204871405,0.167515674
2021-06-04,13479,11819,6239,0.009209344115,-0.05334401282,-0.4765061252
2021-06-05,13637,12362,8474,0.01172193783,0.04594297318,0.3582304857
2021-06-07,12622,10885,4569,-0.07442985994,-0.1194790487,-0.4608213359
2021-06-08,14164,12906,11895,0.1221676438,0.1856683509,1.603414314
2021-06-09,13218,11821,8732,-0.06678904264,-0.08406942507,-0.2659100462
2021-06-10,12704,10548,2516,-0.03888636708,-0.1076897048,-0.7118644068
2021-06-11,13444,12682,10580,0.05824937028,0.2023132347,3.20508744
2021-06-12,13444,12682,10580,0.0,0.0,0.0
2021-06-14,13440,12782,9571,-0.0002975304969,0.00788519161,-0.09536862004
2021-06-15,13139,11852,9676,-0.02239583333,-0.07275856673,0.01097064048
2021-06-16,14961,14500,14500,0.1386711317,0.2234222072,0.4985531211
2021-06-17,13315,12558,9865,-0.1100193837,-0.1339310345,-0.3196551724
2021-06-18,13781,13181,12464,0.03499812242,0.04960981048,0.263456665
2021-06-19,15256,11497,8085,0.1070314201,-0.127759654,-0.3513318357
2021-06-21,13804,13293,11533,-0.09517566859,0.1562146647,0.4264687693
2021-06-22,13804,13293,11533,0.0,0.0,0.0
2021-06-23,14062,13566,12726,0.01869023471,0.0205371248,0.103442296
2021-06-24,13480,12348,5207,-0.04138813824,-0.08978328173,-0.5908376552
2021-06-25,15518,14367,13687,0.1511869436,0.1635082604,1.628576916
2021-06-26,16000,15200,12454,0.0310607037,0.05798009327,-0.09008548257
2021-06-28,17133,14595,13064,0.0708125,-0.03980263158,0.04898024731
2021-06-29,18000,17270,16500,0.05060409736,0.1832819459,0.2630128598
2021-06-30,19698,12357,7093,0.09433333333,-0.2844817603,-0.5701212121
2021-07-01,13439,10000,10000,-0.3177479947,-0.1907420895,0.409840688
2021-07-02,19896,16680,10000,0.4804672967,0.668,0.0
2021-07-03,19000,19000,18804,-0.04503417772,0.139088729,0.8804
2021-07-05,18843,16833,9115,-0.008263157895,-0.1140526316,-0.5152627101
2021-07-06,18422,8412,4301,-0.02234251446,-0.500267332,-0.5281404279
2021-07-07,18591,15966,8935,0.009173813918,0.8980028531,1.077423855
2021-07-08,17884,13134,7870,-0.03802915389,-0.177376926,-0.1191941802
2021-07-09,17884,13134,7870,0.0,0.0,0.0
2021-07-10,16799,12344,5797,-0.06066875419,-0.060149231,-0.2634053367
2021-07-12,13975,11723,9946,-0.1681052444,-0.05030784187,0.715715025
2021-07-13,12735,11211,6316,-0.08872987478,-0.04367482726,-0.3649708425
2021-07-14,13702,11678,5508,0.07593246957,0.0416555169,-0.127929069
2021-07-15,13665,11397,3789,-0.002700335717,-0.02406233944,-0.3120915033
2021-07-16,16479,14276,7368,0.2059275521,0.2526103361,0.9445764054
2021-07-17,16479,14276,7368,0.0,0.0,0.0
2021-07-19,15118,12298,8564,-0.08258996298,-0.1385542169,0.1623235613
2021-07-20,14230,11974,3147,-0.0587379283,-0.02634574728,-0.6325315273
2021-07-21,13902,11036,7228,-0.02304989459,-0.07833639552,1.296790594
2021-07-22,13902,11036,7228,0.0,0.0,0.0
2021-07-23,14781,13631,12096,0.06322831247,0.2351395433,0.6734919757
2021-07-24,14781,13631,12096,0.0,0.0,0.0
2021-07-26,16074,13771,5152,0.08747716663,0.01027070648,-0.5740740741
2021-07-27,12967,9814,6284,-0.1932935175,-0.2873429671,0.2197204969
2021-07-28,13092,8888,3659,0.009639855017,-0.09435500306,-0.4177275621
2021-07-29,11703,8167,4632,-0.1060953254,-0.08112061206,0.2659196502
2021-07-30,13648,11457,8066,0.1661967017,0.4028407004,0.7413644214
2021-07-31,13330,9499,5232,-0.02330011723,-0.1708998865,-0.3513513514
2021-08-02,14148,10498,4243,0.06136534134,0.1051689652,-0.189029052
2021-08-03,14410,12835,10199,0.01851851852,0.2226138312,1.40372378
2021-08-04,14024,12547,10017,-0.0267869535,-0.02243864433,-0.01784488675
2021-08-05,16627,14967,11609,0.1856103822,0.1928747908,0.1589298193
2021-08-06,15401,13824,10905,-0.07373549047,-0.07636800962,-0.06064260488
2021-08-09,15401,13824,10905,0.0,0.0,0.0
2021-08-10,14411,11728,7994,-0.06428154016,-0.1516203704,-0.2669417698
2021-08-11,16000,15689,14100,0.1102629935,0.3377387449,0.7638228672
2021-08-12,17934,15496,10751,0.120875,-0.01230161259,-0.2375177305
2021-08-13,17403,16377,15716,-0.02960856474,0.05685338152,0.4618175053
2021-08-14,17403,16377,15716,0.0,0.0,0.0
2021-08-16,17343,16163,14639,-0.003447681434,-0.01306710631,-0.06852888776
2021-08-17,17343,16163,14639,0.0,0.0,0.0
2021-08-18,15088,11622,8612,-0.1300236407,-0.2809503186,-0.41170845
2021-08-19,15088,11622,8612,0.0,0.0,0.0
2021-08-20,15088,11622,8612,0.0,0.0,0.0
2021-08-21,17863,15999,11176,0.1839209968,0.3766133196,0.2977241059
2021-08-23,17036,13785,7779,-0.04629681464,-0.138383649,-0.3039549034
2021-08-24,14905,12559,3798,-0.1250880488,-0.08893725063,-0.5117624373
2021-08-25,16673,13547,10195,0.1186179135,0.07866868381,1.68430753
2021-08-26,14417,12316,10543,-0.1353085827,-0.09086882705,0.0341343796
2021-08-27,11964,10031,5701,-0.170146355,-0.1855310166,-0.4592620696
2021-08-28,11964,10031,5701,0.0,0.0,0.0
2021-08-30,11359,7428,2680,-0.05056837178,-0.2594955638,-0.5299070339
2021-08-31,11785,9467,5451,0.03750330135,0.2745018848,1.033955224
2021-09-01,13195,10084,4633,0.1196436148,0.06517376149,-0.1500642084
2021-09-02,12515,9417,7029,-0.05153467222,-0.06614438715,0.5171595079
2021-09-03,14344,12155,8368,0.1461446264,0.2907507699,0.1904965144
2021-09-04,13902,12272,8191,-0.03081427775,0.009625668449,-0.02115200765
2021-09-06,14495,13404,9509,0.04265573299,0.09224250326,0.160908314
2021-09-07,14680,13049,10008,0.01276302173,-0.02648463145,0.05247660111
2021-09-08,14642,13825,7539,-0.002588555858,0.05946815848,-0.2467026379
2021-09-09,14105,13688,12392,-0.03667531758,-0.009909584087,0.6437193262
2021-09-10,13067,8091,5466,-0.0735909252,-0.4088983051,-0.5589089735
2021-09-11,13510,12917,9224,0.03390219637,0.5964652083,0.6875228686
2021-09-13,15542,14887,13411,0.1504071058,0.1525121932,0.4539245447
2021-09-14,16889,11576,10000,0.08666838245,-0.2224088131,-0.2543434494
2021-09-15,19097,17594,13115,0.130735982,0.5198686938,0.3115
2021-09-16,19328,15039,6040,0.01209614076,-0.1452199614,-0.5394586352
2021-09-17,17770,9135,4980,-0.08060844371,-0.3925792938,-0.1754966887
2021-09-18,18523,7126,2975,0.04237478897,-0.2199233716,-0.4026104418
2021-09-24,18412,11673,9147,-0.005992549803,0.6380858827,2.074621849
2021-09-25,18412,11673,9147,0.0,0.0,0.0
2021-09-27,19259,17043,15093,0.046002607,0.4600359805,0.6500491965
2021-09-28,18586,16264,13711,-0.03494470118,-0.04570791527,-0.09156562645
2021-09-29,17016,14015,7694,-0.08447218336,-0.1382808657,-0.4388447232
2021-10-01,16507,12002,3662,-0.02991302304,-0.143631823,-0.5240447102
2021-10-02,16507,12002,3662,0.0,0.0,0.0
2021-10-04,18134,12735,4322,0.09856424547,0.06107315447,0.1802293829
2021-10-05,15760,9364,1576,-0.1309143046,-0.2647035728,-0.6353540028
2021-10-06,18095,16347,14657,0.1481598985,0.7457283212,8.300126904
2021-10-07,18095,16347,14657,0.0,0.0,0.0
2021-10-08,18738,17296,14301,0.03553467809,0.05805346547,-0.02428873576
2021-10-09,16926,15080,10097,-0.09670188921,-0.1281221092,-0.293965457
2021-10-11,17419,15357,13800,0.02912678719,0.01836870027,0.3667425968
2021-10-12,16277,13664,9507,-0.06556059475,-0.110242886,-0.3110869565
