지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22302,2025-01-07 17:00,10,275,15.5,1013.1,44,4.1,14,4.5,2.9,1.9,9.5,14
22302,2025-01-07 18:00,10.2,269,14.1,1013.4,45,4.2,14,3.7,2.7,1.8,9.1,14
22302,2025-01-07 19:00,10.7,270,13.8,1014,42,3.9,14,6.3,3,1.9,10,358
22302,2025-01-07 20:00,9.8,272,12.7,1014.5,43,3.6,14,4.8,2.8,1.8,10,358
22302,2025-01-07 21:00,9.3,269,12.7,1014.9,45,3.5,14,3.6,2.4,1.5,9.5,25
22302,2025-01-07 22:00,9.7,273,13.1,1015,47,3.3,14,4.3,2.7,1.7,8.3,348
22302,2025-01-07 23:00,8,277,11.8,1015,46,3.2,14,4.4,2.7,1.8,9.5,12
22302,2025-01-08 00:00,8.7,279,12.6,1014.6,47,2.9,14,3.3,2.4,1.5,9.1,6
22302,2025-01-08 01:00,10.2,287,13,1014.8,43,3.2,14,3.9,2.5,1.6,9.1,12
22302,2025-01-08 02:00,8.4,282,10.8,1015.1,46,3.1,14,3.7,2.1,1.4,9.1,360
22302,2025-01-08 03:00,10.5,267,14.6,1015.5,43,3,14,4.3,2.2,1.4,10,15
22302,2025-01-08 04:00,11.7,272,15.2,1015.2,48,3.3,14,4,2,1.3,8.7,5
22302,2025-01-08 05:00,12.9,286,17.2,1015.3,44,3.6,13.9,3.6,2.6,1.7,9.5,25
22302,2025-01-08 06:00,16.1,276,20.6,1015.7,45,3.4,13.9,4,2.6,1.6,6.9,317
22302,2025-01-08 07:00,14,273,19.4,1015.8,51,3.4,13.9,3.8,2.6,1.7,6.9,310
22302,2025-01-08 08:00,15.5,286,21.7,1016.3,47,2.8,13.9,5.1,3.2,2.1,7.4,326
22302,2025-01-08 09:00,14.7,287,21.2,1016.7,49,3.2,13.9,4,2.7,1.8,7.4,326
22302,2025-01-08 10:00,14.1,288,19.1,1017.4,44,3,13.8,4.1,3,1.9,7.4,328
22302,2025-01-08 11:00,13.5,284,18.3,1017.3,42,3.4,13.9,4.2,2.8,1.8,7.7,330
22302,2025-01-08 12:00,12,292,16.1,1016.3,46,3.6,13.9,3.7,2.6,1.8,7.4,329
22302,2025-01-08 13:00,10.6,272,13.8,1015.9,45,3.2,13.9,3.2,2.3,1.5,8.3,339
22302,2025-01-08 14:00,12.6,271,18.6,1015.2,45,3.9,13.9,3.8,2.6,1.6,5.9,290
22302,2025-01-08 15:00,10.5,280,17.3,1015.2,47,4.2,13.9,3.5,2.4,1.6,8.7,349
22302,2025-01-08 16:00,8.2,284,13.4,1015.4,48,4,13.9,3.1,2.3,1.5,7.4,342
22302,2025-01-08 17:00,8.1,271,12.5,1015.5,55,3.5,13.9,3.6,2.6,1.7,9.1,0
22302,2025-01-08 18:00,9.3,247,12.2,1015.2,54,4,13.9,3.7,2.6,1.7,8.7,357
22302,2025-01-08 19:00,9.9,279,13.2,1015,47,4.8,13.9,3.2,2.1,1.4,9.1,343
22302,2025-01-08 20:00,12.3,271,15.3,1015.3,46,4.6,13.9,4.5,2.4,1.6,8.3,334
22302,2025-01-08 21:00,11.2,269,15.1,1015.5,48,3.8,13.8,4.6,2.4,1.5,8.7,339
22302,2025-01-08 22:00,10.1,272,13.5,1015.6,50,3.4,13.8,3.5,2.3,1.6,8.3,334
22302,2025-01-08 23:00,12.1,271,16,1015.5,45,2.9,13.8,4,2.5,1.6,8.7,340
22302,2025-01-09 00:00,12,262,14.9,1015.5,49,2.4,13.8,4.7,2.7,1.7,8.3,346
22302,2025-01-09 01:00,12.3,268,15.9,1015.2,51,1.7,13.8,4.4,2.6,1.7,8.3,352
22302,2025-01-09 02:00,12.6,272,16.2,1015.1,52,1.4,13.8,3.8,2.6,1.7,9.5,13
22302,2025-01-09 03:00,12.5,283,15.7,1015.6,47,1.3,13.8,3.6,2.5,1.6,9.5,10
22302,2025-01-09 04:00,11.4,279,15.7,1015.8,49,.6,13.8,3.4,2.3,1.5,9.5,29
22302,2025-01-09 05:00,13.6,280,17.8,1016.1,54,.2,13.8,3.9,2.7,1.7,9.5,15
22302,2025-01-09 06:00,15.6,292,20.6,1017,54,-.6,13.8,4.5,3.2,2,6.5,305
22302,2025-01-09 07:00,17.5,294,23.5,1017.7,53,-1.1,13.8,5.2,3.3,2.2,6.9,314
22302,2025-01-09 08:00,15.8,303,20.7,1018.7,53,-1.6,13.8,5.4,3.4,2.2,7.4,328
22302,2025-01-09 09:00,19,294,24,1018.6,45,-1.4,13.8,6.7,4,2.5,8,328
22302,2025-01-09 10:00,15.6,298,22,1019,45,-1.8,13.8,4.6,3.2,2.1,8.7,340
22302,2025-01-09 11:00,11.9,289,16,1019.5,51,-2.2,13.8,5,3.3,2.1,8,338
22302,2025-01-09 12:00,11.5,280,15.8,1018.5,47,-2.2,13.8,4.7,2.9,1.9,8.3,335
22302,2025-01-09 13:00,12.9,282,18.3,1017.5,44,-1.9,13.9,4.2,3,1.8,9.5,357
22302,2025-01-09 14:00,14.2,278,20.6,1016.7,45,-1.5,13.9,4.9,2.9,1.9,10.5,5
22302,2025-01-09 15:00,13.9,285,18.5,1017,46,-1.9,13.9,4.8,2.9,1.8,9.5,345
22302,2025-01-09 16:00,12.4,299,19.4,1017.5,56,-2.6,13.8,4.9,3.1,2.1,8.3,342
22302,2025-01-09 17:00,11.1,323,17.3,1017.9,62,-3.5,13.9,4.4,2.8,1.7,11.1,11
22302,2025-01-09 18:00,12.9,310,17.1,1018.7,56,-3.1,13.9,4.3,3,1.8,6.5,281
22302,2025-01-09 19:00,12.7,307,18.1,1019.7,68,-3.6,13.8,4.1,2.7,1.8,9.1,355
22302,2025-01-09 20:00,10.1,313,14.9,1020.4,66,-3.2,13.8,4.5,2.5,1.5,9.5,360
22302,2025-01-09 21:00,13.6,305,17.5,1020.8,78,-3.1,13.8,4.4,2.8,1.8,8.7,343
22302,2025-01-09 22:00,13.2,308,18.1,1021.5,82,-3.1,13.7,4.9,2.8,1.8,10,353
22302,2025-01-09 23:00,12.9,322,17.3,1021.9,70,-2.1,13.8,4.2,2.9,1.9,7.7,346
22302,2025-01-10 00:00,10.7,310,14.8,1022.7,68,-2.2,13.8,4,2.5,1.6,7.7,343
22302,2025-01-10 01:00,13.1,315,17.3,1022.9,69,-1.6,13.8,3.9,2.5,1.6,8.3,352
22302,2025-01-10 02:00,9.4,299,13.6,1023.4,66,-1.2,13.8,3.1,2.3,1.5,7.7,353
22302,2025-01-10 03:00,10.7,287,14.3,1023.3,69,-.2,13.8,3.4,2.2,1.3,9.5,11
22302,2025-01-10 04:00,11.5,291,15.3,1023.2,73,.2,13.8,3.6,2.2,1.4,7.7,346
22302,2025-01-10 05:00,11.7,304,18.5,1023.2,87,.4,13.8,3.5,2.4,1.6,6.5,344
22302,2025-01-10 06:00,12.8,326,17.3,1023.5,84,1.3,13.8,3.6,2.5,1.6,8.7,0
22302,2025-01-10 07:00,11.7,318,15.7,1024.2,83,1.6,13.8,3.5,2.5,1.7,10.5,24
22302,2025-01-10 08:00,10,307,13.6,1024.8,90,.9,13.8,3.5,2.4,1.5,10.5,359
22302,2025-01-10 09:00,10.2,321,15,1025.2,79,2.5,13.8,4.3,2.9,1.9,11.1,12
22302,2025-01-10 10:00,9.6,307,12.9,1025.7,76,2.6,13.8,4.4,3.1,1.9,11.8,360
22302,2025-01-10 11:00,8.2,296,10.2,1026,77,2.4,13.9,4.3,2.6,1.7,11.8,8
22302,2025-01-10 12:00,8.3,292,10.5,1025.5,78,2.9,13.8,4.8,3.1,1.9,10,9
22302,2025-01-10 13:00,6.6,320,9.4,1025,77,2.9,13.8,4.5,2.7,1.7,10.5,10
22302,2025-01-10 14:00,6.3,305,8.4,1024.9,78,3.1,13.8,3.8,2.7,1.8,11.1,357
22302,2025-01-10 15:00,8.1,296,10.5,1025,75,3.5,13.7,3.6,2.5,1.7,12.5,30
22302,2025-01-10 16:00,6,302,8.6,1025.7,80,2.6,13.7,4.3,2.6,1.7,11.1,5
22302,2025-01-10 17:00,8,299,11.5,1025.9,79,2.9,13.7,3.8,2.5,1.6,11.1,7
22302,2025-01-10 18:00,5.3,292,7.4,1026.2,75,3.3,13.7,3.8,2.3,1.5,12.5,26
22302,2025-01-10 19:00,8.1,327,11,1026.5,78,2.9,13.8,3.6,2.5,1.5,11.8,22
22302,2025-01-10 20:00,8.1,320,10.4,1026.6,76,3,13.8,3.4,2.3,1.5,11.8,28
22302,2025-01-10 21:00,7.7,314,10.1,1026.7,82,3.2,13.8,4.1,2.5,1.6,12.5,37
22302,2025-01-10 22:00,6.8,325,8.3,1027,82,2.6,13.8,3.3,2.1,1.3,12.5,48
22302,2025-01-10 23:00,6.5,356,9,1027.1,86,2.2,13.8,3.2,2.2,1.4,9.5,25
22302,2025-01-11 00:00,7.2,328,9.4,1027.1,88,1.9,13.8,3.4,2.2,1.4,10,28
22302,2025-01-11 01:00,9.4,313,12,1026.6,92,1.8,13.8,2.9,1.9,1.3,11.8,31
22302,2025-01-11 02:00,8.9,329,12,1026.5,92,1.9,13.8,3.6,2.2,1.4,12.5,64
22302,2025-01-11 03:00,9.1,327,11.7,1026.3,89,2.4,13.7,3.2,2.2,1.4,11.1,14
22302,2025-01-11 04:00,9.3,329,11.3,1026.2,80,3.2,13.7,3.4,2.4,1.6,10.5,25
22302,2025-01-11 05:00,9.5,322,12.2,1025.7,75,3.9,13.7,3.4,2.3,1.6,14.3,35
22302,2025-01-11 06:00,9.1,325,11.7,1025.8,74,4,13.7,3.4,2.3,1.5,13.3,33
22302,2025-01-11 07:00,8.1,325,11,1025.8,75,4,13.6,3.2,2.3,1.4,13.3,28
22302,2025-01-11 08:00,7.8,323,10.1,1025.9,73,4.3,13.6,3.6,2.5,1.5,11.8,41
22302,2025-01-11 09:00,8,323,11,1026.4,76,4.1,13.6,3.9,2.5,1.6,14.3,30
22302,2025-01-11 10:00,7.5,315,10.5,1026.7,79,4.4,13.6,4.1,2.6,1.6,11.8,41
22302,2025-01-11 11:00,7.2,336,9.8,1026.6,83,3.6,13.5,4,2.5,1.6,13.3,32
22302,2025-01-11 12:00,7.2,318,9.2,1025.8,86,3,13.5,3.2,2.3,1.4,13.3,41
22302,2025-01-11 13:00,5.1,327,7.3,1024.8,88,3.7,13.5,3.3,2.2,1.4,13.3,37
22302,2025-01-11 14:00,4.5,321,6.2,1024.2,87,3.8,13.5,3.5,2.6,1.7,14.3,43
22302,2025-01-11 15:00,3.2,339,4.6,1024,88,3.2,13.5,3.3,2.4,1.5,14.3,44
22302,2025-01-11 16:00,3,4,4.9,1024.1,87,3.9,13.6,3.4,2.2,1.4,11.8,45
22302,2025-01-11 17:00,1.5,98,3.8,1024.3,87,3.8,13.6,3.5,2.3,1.5,13.3,49
22302,2025-01-11 18:00,2.9,36,4.8,1024.2,87,3.4,13.6,3.5,2.3,1.5,12.5,54
22302,2025-01-11 19:00,4.5,278,7,1023.9,88,3.5,13.5,2.7,1.8,1.2,12.5,45
22302,2025-01-11 20:00,5.2,244,6.8,1023.5,87,3.4,13.6,2.9,1.8,1.1,11.8,48
22302,2025-01-11 21:00,8.9,243,10.7,1023.1,89,2.4,13.5,2.9,1.9,1.2,12.5,53
22302,2025-01-11 22:00,7.5,263,9.4,1022.8,89,3.3,13.5,2.9,2,1.2,11.8,52
22302,2025-01-11 23:00,6.1,269,10.8,1022.3,75,4.8,13.5,3.3,2,1.3,10.5,56
22302,2025-01-12 00:00,8.7,266,10.8,1021.7,79,4.3,13.6,2.1,1.6,1,9.5,53
22302,2025-01-12 01:00,9.9,259,12.5,1021,85,3.7,13.6,2.3,1.7,1.2,10,61
22302,2025-01-12 02:00,9.1,261,11.4,1020.6,88,3,13.6,2.8,1.7,1.1,10.5,58
22302,2025-01-12 03:00,7.5,255,9.5,1020.4,88,3.4,13.6,2.9,1.6,1.1,11.1,39
22302,2025-01-12 04:00,6.8,281,8.7,1019.8,87,3.1,13.6,2.7,1.5,1,10,59
22302,2025-01-12 05:00,7.8,278,10.5,1019.2,86,3.5,13.6,2.4,1.6,1.1,9.5,59
22302,2025-01-12 06:00,7.8,284,11,1018.8,77,4.1,13.6,2.9,1.7,1.1,5.7,329
22302,2025-01-12 07:00,10.4,286,13.6,1018.7,74,4.6,13.5,3.3,1.9,1.3,6.3,321
22302,2025-01-12 08:00,10.9,283,14,1018.4,73,4.8,13.5,3.1,2,1.3,6.5,335
22302,2025-01-12 09:00,12.3,287,16.4,1018.2,69,4.8,13.5,3.1,2.1,1.4,7.1,336
22302,2025-01-12 10:00,12.3,292,15.3,1018.5,69,4.9,13.5,4.3,2.3,1.5,6.9,333
22302,2025-01-12 11:00,12.7,307,16.4,1018.4,68,4.8,13.5,3.2,2.3,1.5,6.9,346
22302,2025-01-12 12:00,12.5,300,16.3,1017.7,70,4.9,13.5,4,2.4,1.6,7.1,346
22302,2025-01-12 13:00,12.6,312,15.5,1016.8,70,4.9,13.5,3.9,2.5,1.6,7.7,356
22302,2025-01-12 14:00,12.8,308,15.6,1016.1,71,5,13.5,4.3,2.3,1.5,7.7,357
22302,2025-01-12 15:00,12.7,306,16.8,1016.2,70,5.3,13.5,3.6,2.2,1.5,6.5,335
22302,2025-01-12 16:00,13.9,310,16.5,1016.4,71,5.4,13.5,3.9,2.4,1.6,7.4,343
22302,2025-01-12 17:00,13.3,300,16.5,1016.6,70,5.6,13.4,4.5,2.6,1.6,8,341
22302,2025-01-12 18:00,15.4,304,20.1,1016.8,78,5.3,13.4,5,3.2,2,8.3,340
22302,2025-01-12 19:00,15.3,288,19.4,1017.3,82,4.2,13.4,4.8,3,1.9,8.3,335
22302,2025-01-12 20:00,17,288,22.4,1016.7,91,3.6,13.4,5.9,3.5,2.3,8.7,334
22302,2025-01-12 21:00,12.6,335,16.3,1016.7,94,5.2,13.4,4.7,3.2,2.1,8.7,343
22302,2025-01-12 22:00,11.2,2,16,1018.1,92,5.3,13.4,6.3,3.2,1.9,8.3,348
22302,2025-01-12 23:00,14.1,349,16.9,1018.8,91,5.3,13.4,4.9,2.9,1.7,8.3,326
